event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_GDP_2010-Q4_Advance_Estimate;GDP — Advance Estimate;US;America/New_York;2011-01-28T08:30;U.S. Bureau of Economic Analysis;2010-Q4;high;;https://www.bea.gov/news/2011/gross-domestic-product-4th-quarter-2010-advance-estimate;2025-09-09T09:51:55.807166Z
US_ISM_MANUFACTURING_2011-01;ISM Manufacturing PMI (Report On Business);US;America/New_York;2011-02-01T10:00;Institute for Supply Management;2011-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_ISM_SERVICES_2011-01;ISM Services PMI (Report On Business);US;America/New_York;2011-02-03T10:00;Institute for Supply Management;2011-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_PPI_2011-01;Producer Price Index (PPI) — News Release;US;America/New_York;2011-02-16T08:30;U.S. Bureau of Labor Statistics;2011-01;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T09:51:55.807166Z
US_GDP_2010-Q4_Second_Estimate;GDP — Second Estimate;US;America/New_York;2011-02-25T08:30;U.S. Bureau of Economic Analysis;2010-Q4;high;;https://www.bea.gov/news/2011/gross-domestic-product-4th-quarter-2010-second-estimate-corporate-profits-4th-quarter;2025-09-09T09:51:55.807166Z
US_ISM_MANUFACTURING_2011-02;ISM Manufacturing PMI (Report On Business);US;America/New_York;2011-03-01T10:00;Institute for Supply Management;2011-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_ISM_SERVICES_2011-02;ISM Services PMI (Report On Business);US;America/New_York;2011-03-03T10:00;Institute for Supply Management;2011-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_PPI_2011-02;Producer Price Index (PPI) — News Release;US;America/New_York;2011-03-16T08:30;U.S. Bureau of Labor Statistics;2011-02;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T09:51:55.807166Z
US_GDP_2010-Q4_Third_Estimate;GDP — Third Estimate;US;America/New_York;2011-03-25T08:30;U.S. Bureau of Economic Analysis;2010-Q4;high;;https://www.bea.gov/news/2011/gross-domestic-product-4th-quarter-2010-third-estimate-corporate-profits-4th-quarter-2010;2025-09-09T09:51:55.807166Z
US_ISM_MANUFACTURING_2011-03;ISM Manufacturing PMI (Report On Business);US;America/New_York;2011-04-01T10:00;Institute for Supply Management;2011-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_ISM_SERVICES_2011-03;ISM Services PMI (Report On Business);US;America/New_York;2011-04-05T10:00;Institute for Supply Management;2011-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_PPI_2011-03;Producer Price Index (PPI) — News Release;US;America/New_York;2011-04-14T08:30;U.S. Bureau of Labor Statistics;2011-03;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T09:51:55.807166Z
US_GDP_2011-Q1_Advance_Estimate;GDP — Advance Estimate;US;America/New_York;2011-04-28T08:30;U.S. Bureau of Economic Analysis;2011-Q1;high;;https://www.bea.gov/news/2011/gross-domestic-product-1st-quarter-2011-advance-estimate;2025-09-09T09:51:55.807166Z
US_ISM_MANUFACTURING_2011-04;ISM Manufacturing PMI (Report On Business);US;America/New_York;2011-05-02T10:00;Institute for Supply Management;2011-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_ISM_SERVICES_2011-04;ISM Services PMI (Report On Business);US;America/New_York;2011-05-04T10:00;Institute for Supply Management;2011-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_PPI_2011-04;Producer Price Index (PPI) — News Release;US;America/New_York;2011-05-18T08:30;U.S. Bureau of Labor Statistics;2011-04;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T09:51:55.807166Z
US_GDP_2011-Q1_Second_Estimate;GDP — Second Estimate;US;America/New_York;2011-05-26T08:30;U.S. Bureau of Economic Analysis;2011-Q1;high;;https://www.bea.gov/news/2011/gross-domestic-product-1st-quarter-2011-second-estimate-corporate-profits-1st-quarter;2025-09-09T09:51:55.807166Z
US_ISM_MANUFACTURING_2011-05;ISM Manufacturing PMI (Report On Business);US;America/New_York;2011-06-01T10:00;Institute for Supply Management;2011-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_ISM_SERVICES_2011-05;ISM Services PMI (Report On Business);US;America/New_York;2011-06-03T10:00;Institute for Supply Management;2011-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T09:51:55.807166Z
US_PPI_2011-05;Producer Price Index (PPI) — News Release;US;America/New_York;2011-06-15T08:30;U.S. Bureau of Labor Statistics;2011-05;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T09:51:55.807166Z
US_GDP_2011-Q1_Third_Estimate;GDP — Third Estimate;US;America/New_York;2011-06-24T08:30;U.S. Bureau of Economic Analysis;2011-Q1;high;;https://www.bea.gov/news/2011/gross-domestic-product-1st-quarter-2011-third-estimate-corporate-profits-1st-quarter-2011;2025-09-09T09:51:55.807166Z
