event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MFG_PMI_20040102;ISM Manufacturing PMI;US;America/New_York;2004-01-02T10:00;Institute for Supply Management;2003-12;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040106;ISM Services PMI;US;America/New_York;2004-01-06T10:00;Institute for Supply Management;2003-12;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040202;ISM Manufacturing PMI;US;America/New_York;2004-02-02T10:00;Institute for Supply Management;2004-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040204;ISM Services PMI;US;America/New_York;2004-02-04T10:00;Institute for Supply Management;2004-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040301;ISM Manufacturing PMI;US;America/New_York;2004-03-01T10:00;Institute for Supply Management;2004-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040303;ISM Services PMI;US;America/New_York;2004-03-03T10:00;Institute for Supply Management;2004-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040401;ISM Manufacturing PMI;US;America/New_York;2004-04-01T10:00;Institute for Supply Management;2004-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040405;ISM Services PMI;US;America/New_York;2004-04-05T10:00;Institute for Supply Management;2004-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040503;ISM Manufacturing PMI;US;America/New_York;2004-05-03T10:00;Institute for Supply Management;2004-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040505;ISM Services PMI;US;America/New_York;2004-05-05T10:00;Institute for Supply Management;2004-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040601;ISM Manufacturing PMI;US;America/New_York;2004-06-01T10:00;Institute for Supply Management;2004-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040603;ISM Services PMI;US;America/New_York;2004-06-03T10:00;Institute for Supply Management;2004-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040701;ISM Manufacturing PMI;US;America/New_York;2004-07-01T10:00;Institute for Supply Management;2004-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040706;ISM Services PMI;US;America/New_York;2004-07-06T10:00;Institute for Supply Management;2004-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040802;ISM Manufacturing PMI;US;America/New_York;2004-08-02T10:00;Institute for Supply Management;2004-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040804;ISM Services PMI;US;America/New_York;2004-08-04T10:00;Institute for Supply Management;2004-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20040901;ISM Manufacturing PMI;US;America/New_York;2004-09-01T10:00;Institute for Supply Management;2004-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20040903;ISM Services PMI;US;America/New_York;2004-09-03T10:00;Institute for Supply Management;2004-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20041001;ISM Manufacturing PMI;US;America/New_York;2004-10-01T10:00;Institute for Supply Management;2004-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20041005;ISM Services PMI;US;America/New_York;2004-10-05T10:00;Institute for Supply Management;2004-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20041101;ISM Manufacturing PMI;US;America/New_York;2004-11-01T10:00;Institute for Supply Management;2004-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20041103;ISM Services PMI;US;America/New_York;2004-11-03T10:00;Institute for Supply Management;2004-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_MFG_PMI_20041201;ISM Manufacturing PMI;US;America/New_York;2004-12-01T10:00;Institute for Supply Management;2004-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_ISM_SERVICES_PMI_20041203;ISM Services PMI;US;America/New_York;2004-12-03T10:00;Institute for Supply Management;2004-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-08T11:02:36
US_BLS_PPI_20040114;Producer Price Index (PPI);US;America/New_York;2004-01-14T08:30;Bureau of Labor Statistics;2003-12;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040219;Producer Price Index (PPI);US;America/New_York;2004-02-19T08:30;Bureau of Labor Statistics;2004-01;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040401;Producer Price Index (PPI);US;America/New_York;2004-04-01T08:30;Bureau of Labor Statistics;2004-02;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040422;Producer Price Index (PPI);US;America/New_York;2004-04-22T08:30;Bureau of Labor Statistics;2004-03;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040513;Producer Price Index (PPI);US;America/New_York;2004-05-13T08:30;Bureau of Labor Statistics;2004-04;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040617;Producer Price Index (PPI);US;America/New_York;2004-06-17T08:30;Bureau of Labor Statistics;2004-05;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040715;Producer Price Index (PPI);US;America/New_York;2004-07-15T08:30;Bureau of Labor Statistics;2004-06;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040813;Producer Price Index (PPI);US;America/New_York;2004-08-13T08:30;Bureau of Labor Statistics;2004-07;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20040910;Producer Price Index (PPI);US;America/New_York;2004-09-10T08:30;Bureau of Labor Statistics;2004-08;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20041015;Producer Price Index (PPI);US;America/New_York;2004-10-15T08:30;Bureau of Labor Statistics;2004-09;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20041116;Producer Price Index (PPI);US;America/New_York;2004-11-16T08:30;Bureau of Labor Statistics;2004-10;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BLS_PPI_20041210;Producer Price Index (PPI);US;America/New_York;2004-12-10T08:30;Bureau of Labor Statistics;2004-11;high;;https://www.bls.gov/schedule/2004/home.htm;2025-09-08T11:02:36
US_BEA_GDP_20040130;GDP 2003-Q4 (Advance);US;America/New_York;2004-01-30T08:30;Bureau of Economic Analysis;2003-Q4;high;;https://www.bea.gov/news/2004/gross-domestic-product-fourth-quarter-2003-advance-estimates;2025-09-08T11:02:36
US_BEA_GDP_20040227;GDP 2003-Q4 (Preliminary);US;America/New_York;2004-02-27T08:30;Bureau of Economic Analysis;2003-Q4;high;;https://www.bea.gov/news/2004/gross-domestic-product-fourth-quarter-2003-preliminary-estimates;2025-09-08T11:02:36
