event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MANUFACTURING_PMI_2014-01-02;ISM Manufacturing PMI;US;America/New_York;2014-01-02T10:00;Institute for Supply Management;2014-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-01-06;ISM Services PMI;US;America/New_York;2014-01-06T10:00;Institute for Supply Management;2014-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_PPI_2014-01-15;Producer Price Index (PPI);US;America/New_York;2014-01-15T08:30;U.S. Bureau of Labor Statistics;2014-01;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
US_GDP_2014-01-30;Gross Domestic Product (GDP);US;America/New_York;2014-01-30T08:30;Bureau of Economic Analysis;2014-01;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_news%20release.pdf;2025-09-09T15:57Z
US_ISM_MANUFACTURING_PMI_2014-02-03;ISM Manufacturing PMI;US;America/New_York;2014-02-03T10:00;Institute for Supply Management;2014-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-02-05;ISM Services PMI;US;America/New_York;2014-02-05T10:00;Institute for Supply Management;2014-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_PPI_2014-02-19;Producer Price Index (PPI);US;America/New_York;2014-02-19T08:30;U.S. Bureau of Labor Statistics;2014-02;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
US_GDP_2014-02-28;Gross Domestic Product (GDP);US;America/New_York;2014-02-28T08:30;Bureau of Economic Analysis;2014-02;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_news%20release.pdf;2025-09-09T15:57Z
US_ISM_MANUFACTURING_PMI_2014-03-03;ISM Manufacturing PMI;US;America/New_York;2014-03-03T10:00;Institute for Supply Management;2014-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-03-05;ISM Services PMI;US;America/New_York;2014-03-05T10:00;Institute for Supply Management;2014-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_PPI_2014-03-14;Producer Price Index (PPI);US;America/New_York;2014-03-14T08:30;U.S. Bureau of Labor Statistics;2014-03;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
US_GDP_2014-03-27;Gross Domestic Product (GDP);US;America/New_York;2014-03-27T08:30;Bureau of Economic Analysis;2014-03;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_news%20release.pdf;2025-09-09T15:57Z
US_ISM_MANUFACTURING_PMI_2014-04-01;ISM Manufacturing PMI;US;America/New_York;2014-04-01T10:00;Institute for Supply Management;2014-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-04-03;ISM Services PMI;US;America/New_York;2014-04-03T10:00;Institute for Supply Management;2014-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_PPI_2014-04-11;Producer Price Index (PPI);US;America/New_York;2014-04-11T08:30;U.S. Bureau of Labor Statistics;2014-04;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
US_GDP_2014-04-30;Gross Domestic Product (GDP);US;America/New_York;2014-04-30T08:30;Bureau of Economic Analysis;2014-04;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_news%20release.pdf;2025-09-09T15:57Z
US_ISM_MANUFACTURING_PMI_2014-05-01;ISM Manufacturing PMI;US;America/New_York;2014-05-01T10:00;Institute for Supply Management;2014-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-05-05;ISM Services PMI;US;America/New_York;2014-05-05T10:00;Institute for Supply Management;2014-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_PPI_2014-05-14;Producer Price Index (PPI);US;America/New_York;2014-05-14T08:30;U.S. Bureau of Labor Statistics;2014-05;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
