event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MANUFACTURING_PMI_2017-01-03;ISM Manufacturing PMI;US;America/New_York;2017-01-03T10:00;Institute for Supply Management;2017-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_ISM_SERVICES_PMI_2017-01-05;ISM Services PMI;US;America/New_York;2017-01-05T10:00;Institute for Supply Management;2017-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_PPI_2017-01-13;Producer Price Index (PPI);US;America/New_York;2017-01-13T08:30;U.S. Bureau of Labor Statistics;2017-01;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T21:37Z
US_GDP_2017-01-27;Gross Domestic Product (GDP);US;America/New_York;2017-01-27T08:30;Bureau of Economic Analysis;2017-01;high;;https://www.bea.gov/sites/default/files/2017-12/gdp4q16_adv.pdf;2025-09-09T21:37Z
US_ISM_MANUFACTURING_PMI_2017-02-01;ISM Manufacturing PMI;US;America/New_York;2017-02-01T10:00;Institute for Supply Management;2017-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_ISM_SERVICES_PMI_2017-02-03;ISM Services PMI;US;America/New_York;2017-02-03T10:00;Institute for Supply Management;2017-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_PPI_2017-02-14;Producer Price Index (PPI);US;America/New_York;2017-02-14T08:30;U.S. Bureau of Labor Statistics;2017-02;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T21:37Z
US_GDP_2017-02-28;Gross Domestic Product (GDP);US;America/New_York;2017-02-28T08:30;Bureau of Economic Analysis;2017-02;high;;https://www.bea.gov/sites/default/files/2017-04/gdp4q16_2nd.pdf;2025-09-09T21:37Z
US_ISM_MANUFACTURING_PMI_2017-03-01;ISM Manufacturing PMI;US;America/New_York;2017-03-01T10:00;Institute for Supply Management;2017-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_ISM_SERVICES_PMI_2017-03-03;ISM Services PMI;US;America/New_York;2017-03-03T10:00;Institute for Supply Management;2017-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_PPI_2017-03-14;Producer Price Index (PPI);US;America/New_York;2017-03-14T08:30;U.S. Bureau of Labor Statistics;2017-03;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T21:37Z
US_GDP_2017-03-30;Gross Domestic Product (GDP);US;America/New_York;2017-03-30T08:30;Bureau of Economic Analysis;2017-03;high;;https://www.bea.gov/news/2017/gross-domestic-product-4th-quarter-and-annual-2016-third-estimate-corporate-profits-4th;2025-09-09T21:37Z
US_ISM_MANUFACTURING_PMI_2017-04-03;ISM Manufacturing PMI;US;America/New_York;2017-04-03T10:00;Institute for Supply Management;2017-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_ISM_SERVICES_PMI_2017-04-05;ISM Services PMI;US;America/New_York;2017-04-05T10:00;Institute for Supply Management;2017-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T21:37Z
US_PPI_2017-04-13;Producer Price Index (PPI);US;America/New_York;2017-04-13T08:30;U.S. Bureau of Labor Statistics;2017-04;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T21:37Z
