event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
EZ_ECB_INTEREST_RATE_DECISION_2010-01-14;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-01-14T13:45;ECB;2010-01;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100114.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2010-01-14;ECB Press Conference;EZ;Europe/Berlin;2010-01-14T14:30;ECB;2010-01;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2010/html/is100114.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2010-02-04;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-02-04T13:45;ECB;2010-02;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100204.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2010-02-04;ECB Press Conference;EZ;Europe/Berlin;2010-02-04T14:30;ECB;2010-02;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2010/html/is100204.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2010-03-04;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-03-04T13:45;ECB;2010-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100304.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2010-03-04;ECB Press Conference;EZ;Europe/Berlin;2010-03-04T14:30;ECB;2010-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2010/html/is100304.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2010-04-08;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-04-08T13:45;ECB;2010-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100408.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2010-04-08;ECB Press Conference;EZ;Europe/Berlin;2010-04-08T14:30;ECB;2010-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2010/html/is100408.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2010-05-06;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-05-06T13:45;ECB;2010-05;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100506.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2010-05-06;ECB Press Conference;EZ;Europe/Berlin;2010-05-06T14:30;ECB;2010-05;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2010/html/is100506.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2010-06-10;ECB Interest Rate Decision;EZ;Europe/Berlin;2010-06-10T13:45;ECB;2010-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2010/html/pr100610.en.html;2025-09-11T19:09Z
