event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_CPI_20060118;CPI;US;America/New_York;2006-01-18T08:30;Bureau of Labor Statistics;2005-12;high;;https://www.bls.gov/news.release/archives/cpi_01182006.pdf;2025-09-08T14:08:05Z
US_CPI_20060222;CPI;US;America/New_York;2006-02-22T08:30;Bureau of Labor Statistics;2006-01;high;;https://www.bls.gov/news.release/archives/cpi_02222006.pdf;2025-09-08T14:08:05Z
US_CPI_20060316;CPI;US;America/New_York;2006-03-16T08:30;Bureau of Labor Statistics;2006-02;high;;https://www.bls.gov/news.release/archives/cpi_03162006.pdf;2025-09-08T14:08:05Z
US_CPI_20060419;CPI;US;America/New_York;2006-04-19T08:30;Bureau of Labor Statistics;2006-03;high;;https://www.bls.gov/news.release/archives/cpi_04192006.pdf;2025-09-08T14:08:05Z
US_CPI_20060517;CPI;US;America/New_York;2006-05-17T08:30;Bureau of Labor Statistics;2006-04;high;;https://www.bls.gov/news.release/archives/cpi_05172006.pdf;2025-09-08T14:08:05Z
US_CPI_20060614;CPI;US;America/New_York;2006-06-14T08:30;Bureau of Labor Statistics;2006-05;high;;https://www.bls.gov/news.release/archives/cpi_06142006.pdf;2025-09-08T14:08:05Z
US_CPI_20060719;CPI;US;America/New_York;2006-07-19T08:30;Bureau of Labor Statistics;2006-06;high;;https://www.bls.gov/news.release/archives/cpi_07192006.pdf;2025-09-08T14:08:05Z
US_CPI_20060816;CPI;US;America/New_York;2006-08-16T08:30;Bureau of Labor Statistics;2006-07;high;;https://www.bls.gov/news.release/archives/cpi_08162006.pdf;2025-09-08T14:08:05Z
US_CPI_20060915;CPI;US;America/New_York;2006-09-15T08:30;Bureau of Labor Statistics;2006-08;high;;https://www.bls.gov/news.release/archives/cpi_09152006.pdf;2025-09-08T14:08:05Z
US_CPI_20061018;CPI;US;America/New_York;2006-10-18T08:30;Bureau of Labor Statistics;2006-09;high;;https://www.bls.gov/news.release/archives/cpi_10182006.pdf;2025-09-08T14:08:05Z
US_CPI_20061115;CPI;US;America/New_York;2006-11-15T08:30;Bureau of Labor Statistics;2006-10;high;;https://www.bls.gov/news.release/archives/cpi_11152006.pdf;2025-09-08T14:08:05Z
US_CPI_20061215;CPI;US;America/New_York;2006-12-15T08:30;Bureau of Labor Statistics;2006-11;high;;https://www.bls.gov/news.release/archives/cpi_12152006.pdf;2025-09-08T14:08:05Z
US_PCE_20060130;PCE;US;America/New_York;2006-01-30T08:30;Bureau of Economic Analysis;2005-12;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-december-2005;2025-09-08T14:08:05Z
US_PCE_20060301;PCE;US;America/New_York;2006-03-01T08:30;Bureau of Economic Analysis;2006-01;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-january-2006;2025-09-08T14:08:05Z
US_PCE_20060331;PCE;US;America/New_York;2006-03-31T08:30;Bureau of Economic Analysis;2006-02;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-february-2006;2025-09-08T14:08:05Z
US_PCE_20060501;PCE;US;America/New_York;2006-05-01T08:30;Bureau of Economic Analysis;2006-03;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-march-2006;2025-09-08T14:08:05Z
US_PCE_20060526;PCE;US;America/New_York;2006-05-26T08:30;Bureau of Economic Analysis;2006-04;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-april-2006;2025-09-08T14:08:05Z
US_PCE_20060630;PCE;US;America/New_York;2006-06-30T08:30;Bureau of Economic Analysis;2006-05;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-may-2006;2025-09-08T14:08:05Z
US_PCE_20060801;PCE;US;America/New_York;2006-08-01T08:30;Bureau of Economic Analysis;2006-06;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-june-2006;2025-09-08T14:08:05Z
US_PCE_20060831;PCE;US;America/New_York;2006-08-31T08:30;Bureau of Economic Analysis;2006-07;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-july-2006;2025-09-08T14:08:05Z
US_PCE_20060929;PCE;US;America/New_York;2006-09-29T08:30;Bureau of Economic Analysis;2006-08;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-august-2006;2025-09-08T14:08:05Z
US_PCE_20061030;PCE;US;America/New_York;2006-10-30T08:30;Bureau of Economic Analysis;2006-09;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-september-2006;2025-09-08T14:08:05Z
US_PCE_20061130;PCE;US;America/New_York;2006-11-30T08:30;Bureau of Economic Analysis;2006-10;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-october-2006;2025-09-08T14:08:05Z
US_PCE_20061222;PCE;US;America/New_York;2006-12-22T08:30;Bureau of Economic Analysis;2006-11;high;;https://www.bea.gov/news/2006/personal-income-and-outlays-november-2006;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060113;Retail Sales (Advance);US;America/New_York;2006-01-13T08:30;U.S. Census Bureau;2005-12;high;;https://www2.census.gov/retail/releases/historical/marts/adv0512.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060214;Retail Sales (Advance);US;America/New_York;2006-02-14T08:30;U.S. Census Bureau;2006-01;high;;https://www2.census.gov/retail/releases/historical/marts/adv0601.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060314;Retail Sales (Advance);US;America/New_York;2006-03-14T08:30;U.S. Census Bureau;2006-02;high;;https://www2.census.gov/retail/releases/historical/marts/adv0602.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060413;Retail Sales (Advance);US;America/New_York;2006-04-13T08:30;U.S. Census Bureau;2006-03;high;;https://www2.census.gov/retail/releases/historical/marts/adv0603.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060511;Retail Sales (Advance);US;America/New_York;2006-05-11T08:30;U.S. Census Bureau;2006-04;high;;https://www2.census.gov/retail/releases/historical/marts/adv0604.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060613;Retail Sales (Advance);US;America/New_York;2006-06-13T08:30;U.S. Census Bureau;2006-05;high;;https://www2.census.gov/retail/releases/historical/marts/adv0605.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060714;Retail Sales (Advance);US;America/New_York;2006-07-14T08:30;U.S. Census Bureau;2006-06;high;;https://www2.census.gov/retail/releases/historical/marts/adv0606.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060811;Retail Sales (Advance);US;America/New_York;2006-08-11T08:30;U.S. Census Bureau;2006-07;high;;https://www2.census.gov/retail/releases/historical/marts/adv0607.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20060914;Retail Sales (Advance);US;America/New_York;2006-09-14T08:30;U.S. Census Bureau;2006-08;high;;https://www2.census.gov/retail/releases/historical/marts/adv0608.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20061013;Retail Sales (Advance);US;America/New_York;2006-10-13T08:30;U.S. Census Bureau;2006-09;high;;https://www2.census.gov/retail/releases/historical/marts/adv0609.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20061114;Retail Sales (Advance);US;America/New_York;2006-11-14T08:30;U.S. Census Bureau;2006-10;high;;https://www2.census.gov/retail/releases/historical/marts/adv0610.pdf;2025-09-08T14:08:05Z
US_RetailSales_Advance_20061213;Retail Sales (Advance);US;America/New_York;2006-12-13T08:30;U.S. Census Bureau;2006-11;high;;https://www2.census.gov/retail/releases/historical/marts/adv0611.pdf;2025-09-08T14:08:05Z
