event_id;event;datetime_utc;country;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MANUFACTURING_PMI_2014-01-02;ISM Manufacturing PMI;2014-01-02T15:00:00+00:00;US;Institute for Supply Management;2014-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
US_ISM_SERVICES_PMI_2014-01-06;ISM Services PMI;2014-01-06T15:00:00+00:00;US;Institute for Supply Management;2014-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
EZ_ECB_INTEREST_RATE_DECISION_2014-01-09;ECB Interest Rate Decision;2014-01-09T12:45:00+00:00;EZ;ECB;2014-01;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2014/html/pr140109.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2014-01-09;ECB Press Conference;2014-01-09T13:30:00+00:00;EZ;ECB;2014-01;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2014/html/is140109.en.html;2025-09-11T19:09Z
US_NFP_2014-01-10;Employment Situation (NFP);2014-01-10T13:30:00+00:00;US;Bureau of Labor Statistics;2014-01;high;;https://www.bls.gov/news.release/archives/empsit_01102014.pdf;2025-09-09T14:46Z
US_RETAIL_SALES_ADV_2014-01-15;Retail Sales (Advance);2014-01-15T13:30:00+00:00;US;U.S. Census Bureau;2013-12;high;;https://www2.census.gov/retail/releases/historical/marts/adv1312.pdf;2025-09-09T17:30Z
US_PPI_2014-01-15;Producer Price Index (PPI);2014-01-15T13:30:00+00:00;US;U.S. Bureau of Labor Statistics;2014-01;high;;https://www.bls.gov/ppi/news-release/historical-release-dates-for-the-producer-price-index.pdf;2025-09-09T15:57Z
US_CPI_2014-01-16;CPI;2014-01-16T13:30:00+00:00;US;Bureau of Labor Statistics;2014-01;high;;https://www.bls.gov/schedule/archives/all_nr_2014.htm;2025-09-09T17:30Z
US_FOMC_INTEREST_RATE_DECISION_2014-01-29;FOMC Interest Rate Decision;2014-01-29T19:00:00+00:00;US;Federal Reserve;2014-01;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20140129a.htm;2025-09-09T14:46Z
US_FOMC_STATEMENT_2014-01-29;FOMC Statement;2014-01-29T19:00:00+00:00;US;Federal Reserve;2014-01;high;;https://www.federalreserve.gov/newsevents/pressreleases/monetary20140129a.htm;2025-09-09T14:46Z
US_GDP_2014-01-30;Gross Domestic Product (GDP);2014-01-30T13:30:00+00:00;US;Bureau of Economic Analysis;2014-01;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_news%20release.pdf;2025-09-09T15:57Z
US_PCE_2014-01-31;PCE;2014-01-31T13:30:00+00:00;US;Bureau of Economic Analysis;2013-12;high;;https://apps.bea.gov/scb/pdf/2013/12%20December/1213_2014_news_release_schedule.pdf;2025-09-09T17:30Z
US_ISM_MANUFACTURING_PMI_2014-02-03;ISM Manufacturing PMI;2014-02-03T15:00:00+00:00;US;Institute for Supply Management;2014-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-09T15:57Z
