20250101 170100;1.251340;1.251380;1.251340;1.251380;0
20250101 170200;1.251360;1.251360;1.251360;1.251360;0
20250101 170400;1.251360;1.251360;1.251130;1.251130;0
20250101 170500;1.251130;1.251140;1.251060;1.251060;0
20250101 170600;1.251060;1.251060;1.251060;1.251060;0
20250101 170700;1.251060;1.251060;1.251010;1.251010;0
20250101 170800;1.251030;1.251030;1.251020;1.251030;0
20250101 170900;1.251030;1.251070;1.251030;1.251060;0
20250101 171000;1.251100;1.251110;1.251080;1.251110;0
20250101 171100;1.251080;1.251080;1.251080;1.251080;0
20250101 171200;1.251080;1.251100;1.251050;1.251070;0
20250101 171300;1.251080;1.251090;1.251080;1.251090;0
20250101 171400;1.251230;1.251310;1.251130;1.251140;0
20250101 171500;1.251130;1.251200;1.251090;1.251100;0
20250101 171600;1.251100;1.251120;1.250970;1.250990;0
20250101 171700;1.250990;1.250990;1.250990;1.250990;0
20250101 171800;1.250990;1.250990;1.250990;1.250990;0
20250101 171900;1.250990;1.250990;1.250990;1.250990;0
20250101 172000;1.250990;1.250990;1.250990;1.250990;0
20250101 172100;1.250990;1.250990;1.250990;1.250990;0
20250101 172200;1.251010;1.251090;1.251000;1.251090;0
20250101 172300;1.251110;1.251140;1.251070;1.251070;0
20250101 172400;1.251090;1.251100;1.251090;1.251100;0
20250101 172500;1.251050;1.251110;1.251050;1.251110;0
20250101 172600;1.251120;1.251140;1.251040;1.251090;0
20250101 172700;1.251070;1.251090;1.251030;1.251060;0
20250101 172800;1.251080;1.251090;1.251070;1.251090;0
20250101 172900;1.251090;1.251120;1.251090;1.251120;0
20250101 173000;1.251140;1.251200;1.251120;1.251120;0
20250101 173100;1.251150;1.251500;1.251090;1.251130;0
20250101 173200;1.251120;1.251190;1.251100;1.251190;0
20250101 173300;1.251180;1.251190;1.251170;1.251190;0
20250101 173400;1.251200;1.251200;1.251150;1.251160;0
20250101 173500;1.251200;1.251250;1.251110;1.251110;0
20250101 173600;1.251110;1.251200;1.251110;1.251190;0
20250101 173700;1.251200;1.251210;1.251190;1.251200;0
