event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
EZ_ECB_INTEREST_RATE_DECISION_2022-02-03;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-02-03T13:45;ECB;2022-02;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220203~90fbe94662.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-02-03;ECB Press Conference;EZ;Europe/Berlin;2022-02-03T14:30;ECB;2022-02;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220203~ca7001dec0.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-03-10;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-03-10T13:45;ECB;2022-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220310~2d19f8ba60.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-03-10;ECB Press Conference;EZ;Europe/Berlin;2022-03-10T14:30;ECB;2022-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220310~1bc8c1b1ca.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-04-14;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-04-14T13:45;ECB;2022-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220414~d1b76520c6.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-04-14;ECB Press Conference;EZ;Europe/Berlin;2022-04-14T14:30;ECB;2022-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220414~fa5c8fe142.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-06-09;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-06-09T13:45;ECB;2022-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220609~122666c272.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-06-09;ECB Press Conference;EZ;Europe/Berlin;2022-06-09T14:30;ECB;2022-06;high;"Press conference; Amsterdam";https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220609~abe7c95b19.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-07-21;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-07-21T14:15;ECB;2022-07;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220721~9bc2e04b0b.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-07-21;ECB Press Conference;EZ;Europe/Berlin;2022-07-21T14:45;ECB;2022-07;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220721~51ef267c68.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-09-08;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-09-08T14:15;ECB;2022-09;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp220908~c1b6839378.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-09-08;ECB Press Conference;EZ;Europe/Berlin;2022-09-08T14:45;ECB;2022-09;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is220908~cd8363c58e.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-10-27;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-10-27T14:15;ECB;2022-10;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp221027~df1d778b84.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-10-27;ECB Press Conference;EZ;Europe/Berlin;2022-10-27T14:45;ECB;2022-10;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is221027~358a06a35f.en.html;2025-09-11T20:17Z
EZ_ECB_INTEREST_RATE_DECISION_2022-12-15;ECB Interest Rate Decision;EZ;Europe/Berlin;2022-12-15T14:15;ECB;2022-12;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2022/html/ecb.mp221215~db4f48a0f2.en.html;2025-09-11T20:17Z
EZ_ECB_PRESS_CONFERENCE_2022-12-15;ECB Press Conference;EZ;Europe/Berlin;2022-12-15T14:45;ECB;2022-12;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2022/html/ecb.is221215~197ac630ae.en.html;2025-09-11T20:17Z
