event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
EZ_ECB_INTEREST_RATE_DECISION_2013-01-10;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-01-10T13:45;ECB;2013-01;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130110.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2013-01-10;ECB Press Conference;EZ;Europe/Berlin;2013-01-10T14:30;ECB;2013-01;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130110.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2013-02-07;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-02-07T13:45;ECB;2013-02;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130207.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2013-02-07;ECB Press Conference;EZ;Europe/Berlin;2013-02-07T14:30;ECB;2013-02;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130207.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2013-03-07;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-03-07T13:45;ECB;2013-03;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130307.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2013-03-07;ECB Press Conference;EZ;Europe/Berlin;2013-03-07T14:30;ECB;2013-03;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130307.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2013-04-04;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-04-04T13:45;ECB;2013-04;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130404.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2013-04-04;ECB Press Conference;EZ;Europe/Berlin;2013-04-04T14:30;ECB;2013-04;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130404.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2013-05-02;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-05-02T13:45;ECB;2013-05;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130502.en.html;2025-09-11T19:09Z
EZ_ECB_PRESS_CONFERENCE_2013-05-02;ECB Press Conference;EZ;Europe/Berlin;2013-05-02T14:30;ECB;2013-05;high;Press conference;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2013/html/is130502.en.html;2025-09-11T19:09Z
EZ_ECB_INTEREST_RATE_DECISION_2013-06-06;ECB Interest Rate Decision;EZ;Europe/Berlin;2013-06-06T13:45;ECB;2013-06;high;Monetary policy decision;https://www.ecb.europa.eu/press/pr/date/2013/html/pr130606.en.html;2025-09-11T19:09Z
