datetime;open;high;low;close;volume
2025-02-02T22:00;1.228550;1.229090;1.228450;1.228890;0
2025-02-02T22:01;1.228920;1.230930;1.228890;1.230890;0
2025-02-02T22:02;1.230070;1.230270;1.230070;1.230270;0
2025-02-02T22:03;1.230670;1.230670;1.230670;1.230670;0
2025-02-02T22:04;1.230590;1.230600;1.230590;1.230600;0
2025-02-02T22:05;1.230600;1.231000;1.230590;1.230950;0
2025-02-02T22:06;1.230970;1.231150;1.230660;1.230990;0
2025-02-02T22:07;1.230990;1.231040;1.230980;1.231030;0
2025-02-02T22:08;1.231030;1.231210;1.230650;1.230650;0
2025-02-02T22:09;1.230640;1.230980;1.229980;1.230880;0
2025-02-02T22:10;1.230830;1.230850;1.230820;1.230850;0
2025-02-02T22:11;1.230870;1.231110;1.230870;1.231010;0
2025-02-02T22:12;1.231020;1.231130;1.231010;1.231040;0
2025-02-02T22:13;1.231050;1.231070;1.230920;1.230950;0
2025-02-02T22:14;1.230920;1.231210;1.230920;1.231210;0
2025-02-02T22:15;1.231200;1.231270;1.231180;1.231270;0
2025-02-02T22:16;1.231260;1.231270;1.231230;1.231230;0
2025-02-02T22:17;1.231220;1.231240;1.231180;1.231180;0
2025-02-02T22:18;1.231180;1.231180;1.231150;1.231160;0
2025-02-02T22:19;1.231150;1.231160;1.231150;1.231160;0
2025-02-02T22:20;1.231130;1.231130;1.231040;1.231040;0
2025-02-02T22:21;1.231040;1.231050;1.231030;1.231050;0
2025-02-02T22:22;1.231040;1.231050;1.231040;1.231050;0
2025-02-02T22:23;1.231050;1.231080;1.231040;1.231070;0
2025-02-02T22:24;1.231070;1.231080;1.231050;1.231070;0
2025-02-02T22:25;1.231060;1.231130;1.231040;1.231120;0
2025-02-02T22:26;1.231110;1.231240;1.231110;1.231190;0
2025-02-02T22:27;1.231180;1.231190;1.231030;1.231030;0
2025-02-02T22:28;1.231030;1.231450;1.231030;1.231440;0
2025-02-02T22:29;1.231440;1.231450;1.231440;1.231440;0
2025-02-02T22:30;1.231440;1.231450;1.231440;1.231440;0
2025-02-02T22:31;1.231450;1.231450;1.231080;1.231090;0
2025-02-02T22:32;1.231080;1.231090;1.231060;1.231060;0
2025-02-02T22:33;1.231030;1.231040;1.230990;1.231000;0
2025-02-02T22:34;1.231000;1.231030;1.231000;1.231020;0
2025-02-02T22:35;1.231020;1.231040;1.231020;1.231030;0
2025-02-02T22:36;1.231030;1.231360;1.231010;1.231010;0
2025-02-02T22:37;1.230950;1.230970;1.230950;1.230970;0
2025-02-02T22:38;1.230960;1.230990;1.230950;1.230990;0
2025-02-02T22:39;1.230970;1.230970;1.230950;1.230960;0
2025-02-02T22:40;1.231010;1.231190;1.230970;1.231040;0
2025-02-02T22:41;1.231040;1.231040;1.231040;1.231040;0
2025-02-02T22:42;1.231070;1.231180;1.231060;1.231070;0
2025-02-02T22:43;1.231030;1.231030;1.231030;1.231030;0
2025-02-02T22:44;1.230980;1.230990;1.230970;1.230990;0
2025-02-02T22:45;1.230950;1.230950;1.230570;1.230890;0
2025-02-02T22:46;1.230890;1.231020;1.230590;1.230840;0
2025-02-02T22:47;1.230780;1.230840;1.230750;1.230770;0
2025-02-02T22:48;1.230740;1.230770;1.230740;1.230770;0
2025-02-02T22:49;1.230780;1.230970;1.230750;1.230820;0
2025-02-02T22:50;1.230730;1.231000;1.230550;1.230720;0
2025-02-02T22:51;1.230720;1.230820;1.230520;1.230690;0
2025-02-02T22:52;1.230690;1.230790;1.230490;1.230510;0
2025-02-02T22:53;1.230510;1.230510;1.230260;1.230360;0
2025-02-02T22:54;1.230350;1.230380;1.230190;1.230330;0
2025-02-02T22:55;1.230350;1.230460;1.230260;1.230320;0
2025-02-02T22:56;1.230280;1.230300;1.230110;1.230110;0
2025-02-02T22:57;1.230160;1.230310;1.230160;1.230290;0
2025-02-02T22:58;1.230290;1.230640;1.230170;1.230640;0
2025-02-02T22:59;1.230660;1.230660;1.230110;1.230190;0
2025-02-02T23:00;1.230060;1.230700;1.229420;1.229960;0
2025-02-02T23:01;1.229960;1.230350;1.229780;1.229810;0
2025-02-02T23:02;1.229840;1.230940;1.229780;1.230930;0
2025-02-02T23:03;1.230940;1.230940;1.230480;1.230510;0
2025-02-02T23:04;1.230510;1.230810;1.230470;1.230700;0
2025-02-02T23:05;1.230750;1.231120;1.230750;1.231070;0
2025-02-02T23:06;1.231180;1.232010;1.231170;1.231700;0
2025-02-02T23:07;1.231770;1.232320;1.231560;1.231820;0
2025-02-02T23:08;1.231880;1.232010;1.231100;1.231660;0
2025-02-02T23:09;1.231600;1.231910;1.231280;1.231720;0
2025-02-02T23:10;1.231740;1.232000;1.231340;1.231370;0
2025-02-02T23:11;1.231370;1.231500;1.231190;1.231300;0
2025-02-02T23:12;1.231300;1.231600;1.231030;1.231260;0
2025-02-02T23:13;1.231280;1.231280;1.230980;1.231000;0
2025-02-02T23:14;1.231010;1.231010;1.230140;1.230160;0
2025-02-02T23:15;1.230170;1.230380;1.228830;1.230380;0
2025-02-02T23:16;1.230370;1.230540;1.229860;1.230000;0
2025-02-02T23:17;1.230010;1.230290;1.230000;1.230240;0
2025-02-02T23:18;1.230270;1.230650;1.230190;1.230570;0
2025-02-02T23:19;1.230560;1.230790;1.230540;1.230700;0
2025-02-02T23:20;1.230740;1.231260;1.230700;1.231200;0
2025-02-02T23:21;1.231220;1.231230;1.230100;1.230210;0
2025-02-02T23:22;1.230180;1.230210;1.229300;1.229580;0
2025-02-02T23:23;1.229620;1.230010;1.229430;1.229710;0
2025-02-02T23:24;1.229720;1.229730;1.229430;1.229480;0
2025-02-02T23:25;1.229460;1.229540;1.228910;1.228960;0
2025-02-02T23:26;1.228950;1.229210;1.228610;1.229080;0
2025-02-02T23:27;1.229090;1.229130;1.228610;1.228900;0
2025-02-02T23:28;1.228880;1.229360;1.228640;1.229040;0
2025-02-02T23:29;1.229060;1.229140;1.228810;1.228830;0
2025-02-02T23:30;1.228910;1.229970;1.228910;1.229810;0
2025-02-02T23:31;1.229800;1.230340;1.229740;1.229970;0
2025-02-02T23:32;1.229980;1.230000;1.229320;1.229660;0
2025-02-02T23:33;1.229620;1.229850;1.229550;1.229810;0
