datetime;open;high;low;close;volume
2014-01-01T22:00;1.656500;1.656530;1.656500;1.656530;0
2014-01-01T22:01;1.656510;1.656620;1.656510;1.656520;0
2014-01-01T22:02;1.656560;1.656570;1.656560;1.656560;0
2014-01-01T22:03;1.656780;1.656830;1.656530;1.656790;0
2014-01-01T22:04;1.656710;1.656760;1.656150;1.656760;0
2014-01-01T22:05;1.656900;1.656930;1.656700;1.656700;0
2014-01-01T22:07;1.656750;1.656750;1.656750;1.656750;0
2014-01-01T22:09;1.656640;1.656640;1.656640;1.656640;0
2014-01-01T22:10;1.656630;1.656630;1.656370;1.656600;0
2014-01-01T22:12;1.656670;1.656670;1.656610;1.656610;0
2014-01-01T22:13;1.656560;1.656610;1.656560;1.656610;0
2014-01-01T22:14;1.656610;1.656620;1.656330;1.656330;0
2014-01-01T22:15;1.656560;1.656570;1.656520;1.656560;0
2014-01-01T22:16;1.656110;1.656130;1.655970;1.656040;0
2014-01-01T22:17;1.656090;1.656150;1.655890;1.656150;0
2014-01-01T22:19;1.656340;1.656390;1.656150;1.656150;0
2014-01-01T22:21;1.656050;1.656050;1.656050;1.656050;0
2014-01-01T22:22;1.656230;1.656280;1.656180;1.656180;0
2014-01-01T22:24;1.656120;1.656670;1.656120;1.656670;0
2014-01-01T22:25;1.656740;1.656740;1.656290;1.656650;0
2014-01-01T22:26;1.656210;1.656570;1.655810;1.656200;0
2014-01-01T22:27;1.656070;1.656320;1.656010;1.656320;0
2014-01-01T22:28;1.656440;1.656440;1.656020;1.656220;0
2014-01-01T22:29;1.656200;1.656200;1.656190;1.656190;0
2014-01-01T22:30;1.656000;1.656230;1.656000;1.656230;0
2014-01-01T22:31;1.656260;1.656380;1.656240;1.656380;0
2014-01-01T22:33;1.656380;1.656390;1.656380;1.656390;0
2014-01-01T22:34;1.656360;1.656550;1.656330;1.656450;0
2014-01-01T22:35;1.656440;1.656440;1.656360;1.656410;0
2014-01-01T22:36;1.656350;1.656360;1.656350;1.656360;0
2014-01-01T22:37;1.656360;1.656520;1.656360;1.656520;0
2014-01-01T22:38;1.656520;1.656520;1.656350;1.656470;0
2014-01-01T22:39;1.656430;1.656460;1.656410;1.656420;0
2014-01-01T22:40;1.656420;1.656530;1.656420;1.656450;0
2014-01-01T22:41;1.656420;1.656500;1.656410;1.656420;0
2014-01-01T22:42;1.656400;1.656550;1.656380;1.656450;0
2014-01-01T22:43;1.656460;1.656520;1.656390;1.656520;0
2014-01-01T22:44;1.656480;1.656580;1.656480;1.656540;0
2014-01-01T22:45;1.656540;1.656540;1.656540;1.656540;0
2014-01-01T22:46;1.656590;1.656590;1.656590;1.656590;0
2014-01-01T22:47;1.656600;1.656600;1.656520;1.656520;0
2014-01-01T22:48;1.656530;1.656630;1.656530;1.656580;0
2014-01-01T22:49;1.656710;1.656710;1.656650;1.656680;0
2014-01-01T22:50;1.656660;1.657090;1.656630;1.656920;0
2014-01-01T22:51;1.656900;1.657090;1.656890;1.657060;0
2014-01-01T22:52;1.657040;1.657100;1.656920;1.657000;0
2014-01-01T22:53;1.656990;1.657020;1.656870;1.656910;0
2014-01-01T22:54;1.656930;1.656930;1.656900;1.656900;0
2014-01-01T22:55;1.656850;1.656850;1.656850;1.656850;0
2014-01-01T22:56;1.656860;1.657010;1.656810;1.656990;0
2014-01-01T22:57;1.656950;1.657020;1.656920;1.656950;0
2014-01-01T22:58;1.656950;1.657140;1.656900;1.657020;0
2014-01-01T22:59;1.656920;1.657730;1.656900;1.657650;0
2014-01-01T23:00;1.657770;1.657990;1.657650;1.657880;0
2014-01-01T23:01;1.657870;1.657920;1.657700;1.657920;0
2014-01-01T23:02;1.657910;1.657910;1.657880;1.657880;0
2014-01-01T23:04;1.657920;1.657920;1.657920;1.657920;0
2014-01-01T23:05;1.657940;1.657950;1.657940;1.657950;0
2014-01-01T23:07;1.658110;1.658310;1.658110;1.658310;0
2014-01-01T23:08;1.658390;1.658840;1.658170;1.658220;0
2014-01-01T23:09;1.658240;1.658300;1.658160;1.658170;0
2014-01-01T23:10;1.658120;1.658330;1.658090;1.658310;0
2014-01-01T23:11;1.658540;1.658540;1.658070;1.658070;0
2014-01-01T23:12;1.658410;1.658440;1.658410;1.658440;0
2014-01-01T23:13;1.658430;1.658660;1.658370;1.658370;0
2014-01-01T23:14;1.658390;1.658980;1.658390;1.658950;0
2014-01-01T23:15;1.658950;1.658950;1.658750;1.658770;0
2014-01-01T23:16;1.658750;1.658900;1.658730;1.658820;0
2014-01-01T23:17;1.658810;1.658850;1.658810;1.658850;0
2014-01-01T23:18;1.658820;1.658820;1.658800;1.658800;0
2014-01-01T23:19;1.658810;1.658810;1.658610;1.658750;0
2014-01-01T23:20;1.658730;1.658730;1.658730;1.658730;0
2014-01-01T23:21;1.658750;1.658760;1.658730;1.658760;0
2014-01-01T23:22;1.658740;1.658770;1.658730;1.658770;0
2014-01-01T23:23;1.658700;1.658710;1.658680;1.658690;0
