datetime;open;high;low;close;volume
2025-06-01T22:00;1.346250;1.346250;1.346110;1.346250;0
2025-06-01T22:01;1.346140;1.346230;1.346140;1.346230;0
2025-06-01T22:02;1.346140;1.346230;1.346130;1.346130;0
2025-06-01T22:06;1.346140;1.346230;1.346140;1.346230;0
2025-06-01T22:07;1.346140;1.346140;1.346140;1.346140;0
2025-06-01T22:10;1.346150;1.346150;1.346140;1.346140;0
2025-06-01T22:11;1.346230;1.346240;1.346200;1.346240;0
2025-06-01T22:12;1.346200;1.346240;1.346200;1.346230;0
2025-06-01T22:13;1.346210;1.346240;1.346210;1.346210;0
2025-06-01T22:14;1.346230;1.346240;1.346210;1.346210;0
2025-06-01T22:15;1.346240;1.346240;1.346220;1.346220;0
2025-06-01T22:16;1.346240;1.346240;1.346190;1.346210;0
2025-06-01T22:17;1.346190;1.346210;1.346160;1.346160;0
2025-06-01T22:18;1.346140;1.346140;1.346140;1.346140;0
2025-06-01T22:19;1.346180;1.346220;1.346180;1.346220;0
2025-06-01T22:20;1.346190;1.346210;1.345780;1.345780;0
2025-06-01T22:21;1.345780;1.345780;1.345650;1.345650;0
2025-06-01T22:22;1.346030;1.346030;1.346030;1.346030;0
2025-06-01T22:23;1.345650;1.345650;1.345420;1.345600;0
2025-06-01T22:24;1.345420;1.345610;1.345420;1.345420;0
2025-06-01T22:25;1.345610;1.346030;1.345420;1.345770;0
2025-06-01T22:26;1.345760;1.345770;1.345640;1.345640;0
2025-06-01T22:27;1.345630;1.345630;1.345540;1.345540;0
2025-06-01T22:28;1.345440;1.345440;1.345440;1.345440;0
2025-06-01T22:29;1.345440;1.345440;1.345440;1.345440;0
2025-06-01T22:30;1.345470;1.345470;1.345470;1.345470;0
2025-06-01T22:31;1.345360;1.345610;1.345360;1.345610;0
2025-06-01T22:32;1.345480;1.345530;1.345480;1.345520;0
2025-06-01T22:33;1.345600;1.345600;1.345600;1.345600;0
2025-06-01T22:34;1.345320;1.345320;1.345320;1.345320;0
2025-06-01T22:35;1.345490;1.345490;1.345470;1.345470;0
2025-06-01T22:36;1.345190;1.345340;1.345190;1.345340;0
2025-06-01T22:37;1.345340;1.345340;1.345330;1.345340;0
2025-06-01T22:38;1.345340;1.345460;1.345330;1.345450;0
2025-06-01T22:39;1.345470;1.345480;1.345470;1.345480;0
2025-06-01T22:40;1.345470;1.345470;1.345470;1.345470;0
2025-06-01T22:41;1.345480;1.345480;1.345470;1.345470;0
2025-06-01T22:42;1.345470;1.345470;1.345470;1.345470;0
2025-06-01T22:43;1.345450;1.345470;1.345450;1.345450;0
2025-06-01T22:44;1.345470;1.345470;1.345460;1.345460;0
2025-06-01T22:45;1.345450;1.345470;1.345440;1.345440;0
2025-06-01T22:46;1.345440;1.345450;1.345440;1.345440;0
2025-06-01T22:47;1.345450;1.345450;1.345440;1.345450;0
2025-06-01T22:48;1.345440;1.345440;1.345440;1.345440;0
2025-06-01T22:49;1.345450;1.345470;1.345450;1.345470;0
2025-06-01T22:50;1.345450;1.345470;1.345330;1.345330;0
2025-06-01T22:51;1.345270;1.345270;1.345250;1.345250;0
2025-06-01T22:52;1.345270;1.345380;1.345240;1.345380;0
2025-06-01T22:53;1.345220;1.345340;1.345220;1.345340;0
2025-06-01T22:54;1.345180;1.345180;1.345180;1.345180;0
2025-06-01T23:00;1.345190;1.345500;1.345140;1.345360;0
2025-06-01T23:01;1.345380;1.345770;1.345350;1.345680;0
2025-06-01T23:02;1.345700;1.345720;1.345680;1.345680;0
2025-06-01T23:03;1.345680;1.345890;1.345680;1.345880;0
2025-06-01T23:04;1.345850;1.345870;1.345770;1.345780;0
2025-06-01T23:05;1.345780;1.345870;1.345670;1.345870;0
2025-06-01T23:06;1.345870;1.345870;1.345830;1.345860;0
2025-06-01T23:07;1.345870;1.346060;1.345870;1.346060;0
2025-06-01T23:08;1.346060;1.346060;1.345890;1.345890;0
2025-06-01T23:09;1.345900;1.346070;1.345900;1.346060;0
2025-06-01T23:10;1.346060;1.346250;1.346060;1.346230;0
2025-06-01T23:11;1.346230;1.346260;1.346040;1.346130;0
2025-06-01T23:12;1.346150;1.346230;1.346040;1.346200;0
2025-06-01T23:13;1.346210;1.346220;1.346050;1.346140;0
2025-06-01T23:14;1.346140;1.346360;1.346120;1.346280;0
2025-06-01T23:15;1.346290;1.346390;1.346150;1.346200;0
2025-06-01T23:16;1.346210;1.346230;1.346090;1.346090;0
2025-06-01T23:17;1.346100;1.346210;1.345970;1.346000;0
2025-06-01T23:18;1.346000;1.346210;1.346000;1.346210;0
2025-06-01T23:19;1.346200;1.346230;1.346090;1.346210;0
2025-06-01T23:20;1.346230;1.346280;1.346060;1.346090;0
2025-06-01T23:21;1.346100;1.346130;1.346030;1.346070;0
2025-06-01T23:22;1.346070;1.346070;1.345980;1.346000;0
2025-06-01T23:23;1.345980;1.346010;1.345900;1.345900;0
2025-06-01T23:24;1.345900;1.345930;1.345860;1.345880;0
2025-06-01T23:25;1.345880;1.345880;1.345730;1.345800;0
2025-06-01T23:26;1.345790;1.345910;1.345700;1.345900;0
2025-06-01T23:27;1.345880;1.345900;1.345680;1.345750;0
2025-06-01T23:28;1.345740;1.345860;1.345740;1.345760;0
2025-06-01T23:29;1.345760;1.345800;1.345680;1.345780;0
2025-06-01T23:30;1.345800;1.345820;1.345580;1.345710;0
2025-06-01T23:31;1.345710;1.345730;1.345680;1.345690;0
2025-06-01T23:32;1.345770;1.345810;1.345670;1.345700;0
2025-06-01T23:33;1.345680;1.345690;1.345620;1.345650;0
2025-06-01T23:34;1.345670;1.345690;1.345600;1.345600;0
2025-06-01T23:35;1.345610;1.345760;1.345590;1.345740;0
2025-06-01T23:36;1.345740;1.345900;1.345740;1.345890;0
2025-06-01T23:37;1.345900;1.345900;1.345800;1.345840;0
2025-06-01T23:38;1.345840;1.345850;1.345730;1.345790;0
2025-06-01T23:39;1.345750;1.345760;1.345670;1.345700;0
2025-06-01T23:40;1.345700;1.345780;1.345690;1.345730;0
2025-06-01T23:41;1.345730;1.345750;1.345710;1.345720;0
2025-06-01T23:42;1.345750;1.345750;1.345500;1.345520;0
2025-06-01T23:43;1.345530;1.345610;1.345510;1.345510;0
2025-06-01T23:44;1.345520;1.345690;1.345470;1.345690;0
2025-06-01T23:45;1.345680;1.345790;1.345670;1.345790;0
2025-06-01T23:46;1.345780;1.346000;1.345770;1.346000;0
2025-06-01T23:47;1.346010;1.346080;1.345970;1.346010;0
2025-06-01T23:48;1.346010;1.346180;1.346010;1.346160;0
2025-06-01T23:49;1.346160;1.346170;1.346080;1.346080;0
2025-06-01T23:50;1.346100;1.346210;1.346040;1.346090;0
2025-06-01T23:51;1.346100;1.346280;1.346090;1.346210;0
2025-06-01T23:52;1.346260;1.346400;1.346230;1.346320;0
2025-06-01T23:53;1.346320;1.346490;1.346310;1.346490;0
2025-06-01T23:54;1.346480;1.346510;1.346420;1.346500;0
2025-06-01T23:55;1.346480;1.346510;1.346430;1.346510;0
2025-06-01T23:56;1.346510;1.346540;1.346450;1.346510;0
2025-06-01T23:57;1.346500;1.346530;1.346450;1.346510;0
2025-06-01T23:58;1.346520;1.346550;1.346500;1.346550;0
2025-06-01T23:59;1.346580;1.346580;1.346380;1.346420;0
2025-06-02T00:00;1.346420;1.346470;1.346300;1.346310;0
2025-06-02T00:01;1.346290;1.346440;1.346290;1.346420;0
2025-06-02T00:02;1.346420;1.346690;1.346390;1.346630;0
