datetime;open;high;low;close;volume
2021-01-03T22:00;1.364550;1.365020;1.364550;1.364700;0
2021-01-03T22:01;1.364790;1.365000;1.364710;1.364950;0
2021-01-03T22:02;1.364940;1.365120;1.364940;1.365050;0
2021-01-03T22:03;1.365110;1.365110;1.365050;1.365080;0
2021-01-03T22:04;1.365050;1.365150;1.364880;1.364920;0
2021-01-03T22:05;1.365090;1.365090;1.364940;1.364940;0
2021-01-03T22:06;1.364940;1.365140;1.364940;1.364950;0
2021-01-03T22:07;1.364980;1.364980;1.364540;1.364710;0
2021-01-03T22:08;1.364700;1.364910;1.364700;1.364910;0
2021-01-03T22:09;1.364860;1.364900;1.364800;1.364870;0
2021-01-03T22:10;1.364890;1.364900;1.364690;1.364690;0
2021-01-03T22:11;1.364700;1.364870;1.364690;1.364850;0
2021-01-03T22:12;1.364920;1.364940;1.364780;1.364880;0
2021-01-03T22:13;1.364880;1.365010;1.364810;1.364910;0
2021-01-03T22:14;1.364890;1.364900;1.364890;1.364900;0
2021-01-03T22:15;1.364900;1.364980;1.364840;1.364850;0
2021-01-03T22:16;1.364830;1.364880;1.364830;1.364870;0
2021-01-03T22:17;1.364890;1.364910;1.364860;1.364860;0
2021-01-03T22:18;1.364880;1.364880;1.364840;1.364850;0
2021-01-03T22:19;1.364890;1.364930;1.364880;1.364890;0
2021-01-03T22:20;1.364890;1.366210;1.364890;1.366090;0
2021-01-03T22:21;1.366120;1.366120;1.365390;1.365410;0
2021-01-03T22:22;1.365350;1.365510;1.365280;1.365400;0
2021-01-03T22:23;1.365280;1.365500;1.365280;1.365500;0
2021-01-03T22:24;1.365500;1.365510;1.365370;1.365370;0
2021-01-03T22:25;1.365370;1.365390;1.365370;1.365380;0
2021-01-03T22:26;1.365390;1.365620;1.365390;1.365620;0
2021-01-03T22:27;1.365610;1.366130;1.365560;1.366080;0
2021-01-03T22:28;1.366090;1.366270;1.365420;1.365430;0
2021-01-03T22:29;1.365410;1.365420;1.365400;1.365410;0
2021-01-03T22:30;1.365400;1.365510;1.365400;1.365470;0
2021-01-03T22:31;1.365480;1.365480;1.365340;1.365370;0
2021-01-03T22:32;1.365370;1.365370;1.365290;1.365320;0
2021-01-03T22:33;1.365330;1.365360;1.365330;1.365360;0
2021-01-03T22:34;1.365410;1.365450;1.365410;1.365450;0
2021-01-03T22:35;1.365440;1.365460;1.365440;1.365460;0
2021-01-03T22:36;1.365460;1.365460;1.365440;1.365440;0
2021-01-03T22:37;1.365430;1.365450;1.365430;1.365450;0
2021-01-03T22:38;1.365450;1.365500;1.365420;1.365440;0
2021-01-03T22:39;1.365440;1.365440;1.365440;1.365440;0
2021-01-03T22:40;1.365450;1.365450;1.365440;1.365450;0
2021-01-03T22:41;1.365450;1.365450;1.365370;1.365390;0
2021-01-03T22:42;1.365400;1.365410;1.365400;1.365410;0
2021-01-03T22:43;1.365410;1.365420;1.365390;1.365420;0
2021-01-03T22:44;1.365420;1.365440;1.365420;1.365440;0
