datetime;open;high;low;close;volume
2025-05-01T05:00;1.330080;1.330260;1.330080;1.330250;0
2025-05-01T05:01;1.330240;1.330250;1.329870;1.329920;0
2025-05-01T05:02;1.329920;1.329960;1.329850;1.329950;0
2025-05-01T05:03;1.329960;1.330030;1.329850;1.329990;0
2025-05-01T05:04;1.329980;1.330030;1.329930;1.329950;0
2025-05-01T05:05;1.329940;1.329960;1.329670;1.329670;0
2025-05-01T05:06;1.329670;1.329730;1.329670;1.329720;0
2025-05-01T05:07;1.329750;1.329770;1.329710;1.329710;0
2025-05-01T05:08;1.329710;1.329770;1.329650;1.329760;0
2025-05-01T05:09;1.329790;1.329800;1.329670;1.329670;0
2025-05-01T05:10;1.329670;1.329670;1.329600;1.329620;0
2025-05-01T05:11;1.329630;1.329770;1.329620;1.329750;0
2025-05-01T05:12;1.329750;1.329790;1.329680;1.329680;0
2025-05-01T05:13;1.329660;1.329660;1.329570;1.329610;0
2025-05-01T05:14;1.329630;1.330000;1.329630;1.329950;0
2025-05-01T05:15;1.329930;1.329930;1.329860;1.329860;0
2025-05-01T05:16;1.329850;1.329850;1.329760;1.329780;0
2025-05-01T05:17;1.329790;1.329800;1.329690;1.329760;0
2025-05-01T05:18;1.329740;1.329740;1.329660;1.329660;0
2025-05-01T05:19;1.329670;1.329680;1.329460;1.329470;0
2025-05-01T05:20;1.329470;1.329490;1.329410;1.329460;0
2025-05-01T05:21;1.329460;1.329770;1.329460;1.329620;0
2025-05-01T05:22;1.329620;1.329740;1.329550;1.329550;0
2025-05-01T05:23;1.329560;1.329730;1.329550;1.329670;0
2025-05-01T05:24;1.329650;1.329650;1.329500;1.329550;0
2025-05-01T05:25;1.329540;1.329690;1.329520;1.329690;0
2025-05-01T05:26;1.329690;1.329700;1.329570;1.329590;0
2025-05-01T05:27;1.329590;1.329700;1.329580;1.329700;0
2025-05-01T05:28;1.329700;1.329780;1.329700;1.329750;0
2025-05-01T05:29;1.329750;1.329790;1.329730;1.329730;0
2025-05-01T05:30;1.329750;1.329760;1.329610;1.329670;0
2025-05-01T05:31;1.329690;1.329690;1.329480;1.329480;0
2025-05-01T05:32;1.329490;1.329560;1.329460;1.329480;0
2025-05-01T05:33;1.329460;1.329490;1.329410;1.329480;0
2025-05-01T05:34;1.329470;1.329630;1.329470;1.329630;0
2025-05-01T05:35;1.329640;1.329640;1.329470;1.329550;0
2025-05-01T05:36;1.329560;1.329560;1.329450;1.329500;0
2025-05-01T05:37;1.329510;1.329580;1.329460;1.329550;0
2025-05-01T05:38;1.329570;1.329660;1.329540;1.329560;0
2025-05-01T05:39;1.329550;1.329580;1.329510;1.329510;0
2025-05-01T05:40;1.329470;1.329550;1.329440;1.329540;0
2025-05-01T05:41;1.329530;1.329540;1.329460;1.329470;0
2025-05-01T05:42;1.329480;1.329670;1.329460;1.329670;0
2025-05-01T05:43;1.329660;1.329660;1.329570;1.329580;0
2025-05-01T05:44;1.329570;1.329570;1.329480;1.329550;0
2025-05-01T05:45;1.329560;1.329650;1.329560;1.329640;0
2025-05-01T05:46;1.329650;1.329670;1.329580;1.329640;0
2025-05-01T05:47;1.329640;1.329950;1.329640;1.329820;0
2025-05-01T05:48;1.329820;1.329820;1.329650;1.329670;0
2025-05-01T05:49;1.329650;1.329690;1.329650;1.329670;0
2025-05-01T05:50;1.329650;1.329730;1.329560;1.329710;0
2025-05-01T05:51;1.329720;1.329770;1.329710;1.329730;0
2025-05-01T05:52;1.329710;1.329860;1.329710;1.329770;0
2025-05-01T05:53;1.329770;1.329780;1.329730;1.329780;0
2025-05-01T05:54;1.329790;1.329860;1.329780;1.329840;0
2025-05-01T05:55;1.329840;1.329860;1.329660;1.329660;0
2025-05-01T05:56;1.329670;1.329680;1.329660;1.329660;0
2025-05-01T05:57;1.329680;1.329700;1.329500;1.329540;0
2025-05-01T05:58;1.329560;1.329560;1.329370;1.329380;0
2025-05-01T05:59;1.329360;1.329380;1.329250;1.329340;0
2025-05-01T06:00;1.329330;1.329370;1.329240;1.329240;0
2025-05-01T06:01;1.329220;1.329220;1.329030;1.329080;0
2025-05-01T06:02;1.329050;1.329080;1.329000;1.329030;0
2025-05-01T06:03;1.329040;1.329060;1.329010;1.329030;0
2025-05-01T06:04;1.329060;1.329060;1.328810;1.328860;0
2025-05-01T06:05;1.328870;1.329060;1.328870;1.329030;0
2025-05-01T06:06;1.329030;1.329380;1.329030;1.329340;0
2025-05-01T06:07;1.329390;1.329510;1.329370;1.329480;0
2025-05-01T06:08;1.329480;1.329490;1.329370;1.329420;0
2025-05-01T06:09;1.329370;1.329370;1.329150;1.329150;0
2025-05-01T06:10;1.329150;1.329150;1.329020;1.329060;0
2025-05-01T06:11;1.329060;1.329080;1.329030;1.329070;0
2025-05-01T06:12;1.329070;1.329070;1.328900;1.328900;0
2025-05-01T06:13;1.328880;1.328970;1.328840;1.328930;0
2025-05-01T06:14;1.328920;1.328920;1.328850;1.328870;0
2025-05-01T06:15;1.328870;1.328980;1.328850;1.328980;0
2025-05-01T06:16;1.328970;1.328970;1.328880;1.328890;0
2025-05-01T06:17;1.328890;1.328920;1.328870;1.328900;0
2025-05-01T06:18;1.328900;1.329300;1.328900;1.329210;0
2025-05-01T06:19;1.329210;1.329240;1.329070;1.329090;0
2025-05-01T06:20;1.329080;1.329090;1.328790;1.328880;0
2025-05-01T06:21;1.328870;1.328880;1.328780;1.328850;0
2025-05-01T06:22;1.328850;1.328880;1.328790;1.328850;0
2025-05-01T06:23;1.328850;1.328850;1.328490;1.328520;0
2025-05-01T06:24;1.328510;1.328570;1.328380;1.328380;0
2025-05-01T06:25;1.328380;1.328410;1.328030;1.328150;0
2025-05-01T06:26;1.328150;1.328270;1.328140;1.328200;0
2025-05-01T06:27;1.328190;1.328320;1.328120;1.328130;0
2025-05-01T06:28;1.328120;1.328130;1.328020;1.328040;0
2025-05-01T06:29;1.328030;1.328070;1.327930;1.327990;0
2025-05-01T06:30;1.327990;1.328040;1.327980;1.328000;0
