datetime;open;high;low;close;volume
2025-04-01T05:00;1.293300;1.293300;1.293230;1.293250;0
2025-04-01T05:01;1.293260;1.293420;1.293250;1.293390;0
2025-04-01T05:02;1.293390;1.293400;1.293330;1.293360;0
2025-04-01T05:03;1.293360;1.293420;1.293360;1.293380;0
2025-04-01T05:04;1.293400;1.293400;1.293380;1.293380;0
2025-04-01T05:05;1.293470;1.293620;1.293470;1.293620;0
2025-04-01T05:06;1.293630;1.293680;1.293630;1.293660;0
2025-04-01T05:07;1.293660;1.293780;1.293600;1.293660;0
2025-04-01T05:08;1.293650;1.293670;1.293620;1.293650;0
2025-04-01T05:09;1.293670;1.293750;1.293670;1.293750;0
2025-04-01T05:10;1.293770;1.293820;1.293760;1.293760;0
2025-04-01T05:11;1.293760;1.293770;1.293620;1.293640;0
2025-04-01T05:12;1.293600;1.293600;1.293540;1.293540;0
2025-04-01T05:13;1.293560;1.293560;1.293380;1.293450;0
2025-04-01T05:14;1.293470;1.293530;1.293400;1.293500;0
2025-04-01T05:15;1.293500;1.293540;1.293490;1.293540;0
2025-04-01T05:16;1.293570;1.293640;1.293560;1.293640;0
2025-04-01T05:17;1.293640;1.293650;1.293500;1.293530;0
2025-04-01T05:18;1.293540;1.293590;1.293540;1.293560;0
2025-04-01T05:19;1.293550;1.293550;1.293480;1.293500;0
2025-04-01T05:20;1.293500;1.293500;1.293380;1.293380;0
2025-04-01T05:21;1.293380;1.293450;1.293340;1.293360;0
2025-04-01T05:22;1.293370;1.293480;1.293370;1.293460;0
2025-04-01T05:23;1.293480;1.293570;1.293460;1.293560;0
2025-04-01T05:24;1.293560;1.293570;1.293490;1.293490;0
2025-04-01T05:25;1.293480;1.293490;1.293400;1.293440;0
2025-04-01T05:26;1.293420;1.293440;1.293330;1.293340;0
2025-04-01T05:27;1.293360;1.293390;1.293340;1.293350;0
2025-04-01T05:28;1.293360;1.293390;1.293350;1.293350;0
2025-04-01T05:29;1.293380;1.293440;1.293370;1.293400;0
2025-04-01T05:30;1.293390;1.293490;1.293390;1.293480;0
2025-04-01T05:31;1.293500;1.293550;1.293460;1.293490;0
2025-04-01T05:32;1.293490;1.293540;1.293480;1.293510;0
2025-04-01T05:33;1.293500;1.293540;1.293460;1.293530;0
2025-04-01T05:34;1.293530;1.293670;1.293530;1.293630;0
2025-04-01T05:35;1.293630;1.293730;1.293600;1.293700;0
2025-04-01T05:36;1.293720;1.293820;1.293720;1.293770;0
2025-04-01T05:37;1.293820;1.293880;1.293820;1.293860;0
2025-04-01T05:38;1.293870;1.293970;1.293860;1.293950;0
2025-04-01T05:39;1.293930;1.293990;1.293830;1.293840;0
2025-04-01T05:40;1.293810;1.293860;1.293780;1.293860;0
2025-04-01T05:41;1.293850;1.293850;1.293740;1.293800;0
2025-04-01T05:42;1.293790;1.293860;1.293760;1.293760;0
2025-04-01T05:43;1.293790;1.293880;1.293770;1.293790;0
2025-04-01T05:44;1.293790;1.293830;1.293750;1.293790;0
2025-04-01T05:45;1.293760;1.293790;1.293640;1.293660;0
2025-04-01T05:46;1.293700;1.293730;1.293670;1.293680;0
2025-04-01T05:47;1.293710;1.293820;1.293690;1.293800;0
2025-04-01T05:48;1.293810;1.293850;1.293770;1.293850;0
2025-04-01T05:49;1.293860;1.293980;1.293860;1.293980;0
2025-04-01T05:50;1.293980;1.294030;1.293980;1.293990;0
2025-04-01T05:51;1.294030;1.294040;1.293940;1.293940;0
2025-04-01T05:52;1.293950;1.293970;1.293880;1.293880;0
2025-04-01T05:53;1.293900;1.294020;1.293890;1.294010;0
2025-04-01T05:54;1.294000;1.294040;1.293910;1.293930;0
2025-04-01T05:55;1.293950;1.293990;1.293890;1.293890;0
2025-04-01T05:56;1.293920;1.293950;1.293900;1.293950;0
2025-04-01T05:57;1.293940;1.293940;1.293740;1.293750;0
2025-04-01T05:58;1.293720;1.293750;1.293630;1.293720;0
2025-04-01T05:59;1.293710;1.293740;1.293660;1.293700;0
2025-04-01T06:00;1.293710;1.293730;1.293470;1.293520;0
2025-04-01T06:01;1.293520;1.293580;1.293420;1.293520;0
2025-04-01T06:02;1.293490;1.293510;1.293350;1.293370;0
2025-04-01T06:03;1.293370;1.293430;1.293320;1.293340;0
2025-04-01T06:04;1.293330;1.293400;1.293270;1.293340;0
2025-04-01T06:05;1.293360;1.293380;1.293350;1.293360;0
2025-04-01T06:06;1.293360;1.293450;1.293340;1.293360;0
2025-04-01T06:07;1.293370;1.293490;1.293330;1.293340;0
2025-04-01T06:08;1.293340;1.293350;1.293320;1.293320;0
2025-04-01T06:09;1.293320;1.293350;1.293170;1.293220;0
2025-04-01T06:10;1.293210;1.293250;1.293150;1.293170;0
2025-04-01T06:11;1.293190;1.293280;1.293150;1.293170;0
2025-04-01T06:12;1.293190;1.293190;1.293020;1.293060;0
2025-04-01T06:13;1.293060;1.293070;1.292980;1.292980;0
2025-04-01T06:14;1.293000;1.293060;1.292950;1.292950;0
2025-04-01T06:15;1.292920;1.293110;1.292880;1.293100;0
2025-04-01T06:16;1.293100;1.293120;1.292960;1.292960;0
2025-04-01T06:17;1.292960;1.292980;1.292810;1.292910;0
2025-04-01T06:18;1.292910;1.292910;1.292730;1.292830;0
2025-04-01T06:19;1.292840;1.292970;1.292830;1.292840;0
2025-04-01T06:20;1.292840;1.292880;1.292740;1.292760;0
2025-04-01T06:21;1.292760;1.292770;1.292660;1.292680;0
2025-04-01T06:22;1.292670;1.292690;1.292590;1.292650;0
2025-04-01T06:23;1.292650;1.292860;1.292620;1.292790;0
2025-04-01T06:24;1.292780;1.292790;1.292700;1.292710;0
2025-04-01T06:25;1.292690;1.292730;1.292650;1.292660;0
2025-04-01T06:26;1.292660;1.292660;1.292470;1.292490;0
2025-04-01T06:27;1.292460;1.292480;1.292330;1.292360;0
2025-04-01T06:28;1.292350;1.292460;1.292350;1.292410;0
