datetime;open;high;low;close;volume
2015-01-01T18:01;1.557880;1.557880;1.557880;1.557880;0
2015-01-01T18:02;1.557870;1.557870;1.557870;1.557870;0
2015-01-01T18:07;1.557420;1.557420;1.557420;1.557420;0
2015-01-01T18:32;1.557560;1.557560;1.557560;1.557560;0
2015-01-01T18:33;1.557910;1.557910;1.557910;1.557910;0
2015-01-01T22:00;1.557870;1.557880;1.557870;1.557880;0
2015-01-01T22:01;1.557900;1.557900;1.557880;1.557880;0
2015-01-01T22:02;1.557960;1.558070;1.557960;1.558040;0
2015-01-01T22:03;1.558080;1.558100;1.558040;1.558050;0
2015-01-01T22:04;1.558050;1.558100;1.558020;1.558030;0
2015-01-01T22:05;1.558580;1.558710;1.557870;1.557950;0
2015-01-01T22:06;1.557910;1.558120;1.557910;1.557990;0
2015-01-01T22:07;1.557940;1.558250;1.557940;1.558170;0
2015-01-01T22:08;1.558140;1.558200;1.558080;1.558120;0
2015-01-01T22:09;1.558110;1.558140;1.557970;1.557970;0
2015-01-01T22:10;1.557950;1.558110;1.557940;1.558080;0
2015-01-01T22:11;1.558070;1.558120;1.557950;1.558070;0
2015-01-01T22:12;1.558070;1.558100;1.558040;1.558070;0
2015-01-01T22:13;1.558110;1.558140;1.558060;1.558110;0
2015-01-01T22:14;1.558170;1.558200;1.558000;1.558200;0
2015-01-01T22:15;1.558170;1.558250;1.558110;1.558110;0
2015-01-01T22:16;1.558100;1.558230;1.557990;1.557990;0
2015-01-01T22:17;1.558020;1.558020;1.557900;1.557900;0
2015-01-01T22:18;1.557940;1.558170;1.557900;1.558140;0
2015-01-01T22:19;1.558190;1.558240;1.558190;1.558240;0
2015-01-01T22:20;1.558250;1.558250;1.558110;1.558240;0
2015-01-01T22:21;1.558260;1.558270;1.558130;1.558240;0
2015-01-01T22:22;1.558150;1.558220;1.558020;1.558220;0
2015-01-01T22:23;1.558210;1.558210;1.558190;1.558200;0
2015-01-01T22:24;1.558220;1.558280;1.558150;1.558280;0
2015-01-01T22:25;1.558300;1.558300;1.558180;1.558290;0
2015-01-01T22:26;1.558260;1.558280;1.558190;1.558260;0
2015-01-01T22:27;1.558290;1.558410;1.558080;1.558410;0
2015-01-01T22:28;1.558380;1.558480;1.558290;1.558300;0
2015-01-01T22:29;1.558370;1.558370;1.558300;1.558350;0
2015-01-01T22:30;1.558350;1.558420;1.558350;1.558420;0
2015-01-01T22:31;1.558330;1.558330;1.558320;1.558320;0
2015-01-01T22:32;1.558320;1.558380;1.558320;1.558380;0
2015-01-01T22:33;1.558380;1.558390;1.558320;1.558320;0
2015-01-01T22:34;1.558320;1.558320;1.558260;1.558260;0
2015-01-01T22:35;1.558270;1.558320;1.558270;1.558320;0
2015-01-01T22:36;1.558260;1.558320;1.558250;1.558320;0
2015-01-01T22:37;1.558320;1.558320;1.558290;1.558300;0
2015-01-01T22:38;1.558300;1.558300;1.558300;1.558300;0
2015-01-01T22:39;1.558290;1.558320;1.558290;1.558320;0
2015-01-01T22:40;1.558330;1.558330;1.558260;1.558260;0
2015-01-01T22:41;1.558260;1.558320;1.558260;1.558310;0
2015-01-01T22:42;1.558320;1.558320;1.558270;1.558270;0
2015-01-01T22:43;1.558310;1.558320;1.558260;1.558320;0
2015-01-01T22:44;1.558320;1.558340;1.558280;1.558340;0
2015-01-01T22:45;1.558340;1.558340;1.558220;1.558220;0
2015-01-01T22:46;1.558210;1.558210;1.558020;1.558080;0
2015-01-01T22:47;1.558080;1.558090;1.558080;1.558090;0
2015-01-01T22:48;1.558020;1.558020;1.558020;1.558020;0
2015-01-01T22:49;1.558020;1.558020;1.557990;1.557990;0
2015-01-01T22:50;1.557960;1.558000;1.557960;1.557980;0
2015-01-01T22:51;1.558010;1.558060;1.557980;1.558000;0
2015-01-01T22:52;1.558010;1.558090;1.558010;1.558080;0
2015-01-01T22:53;1.558080;1.558160;1.557330;1.558040;0
2015-01-01T22:54;1.558040;1.558080;1.558040;1.558080;0
2015-01-01T22:55;1.558100;1.558150;1.558060;1.558080;0
2015-01-01T22:56;1.558070;1.558070;1.558010;1.558030;0
2015-01-01T22:57;1.558020;1.558090;1.557660;1.557660;0
2015-01-01T22:58;1.557620;1.558040;1.557540;1.558020;0
2015-01-01T22:59;1.558030;1.558040;1.558000;1.558030;0
2015-01-01T23:00;1.557990;1.558280;1.557910;1.558010;0
2015-01-01T23:01;1.558060;1.558060;1.557940;1.557950;0
2015-01-01T23:02;1.557970;1.557970;1.557870;1.557900;0
2015-01-01T23:03;1.557880;1.557960;1.557820;1.557880;0
2015-01-01T23:04;1.557860;1.557890;1.557790;1.557860;0
2015-01-01T23:05;1.557840;1.557860;1.557740;1.557760;0
2015-01-01T23:06;1.557760;1.557830;1.557650;1.557720;0
2015-01-01T23:07;1.557690;1.557740;1.557600;1.557650;0
2015-01-01T23:08;1.557610;1.557690;1.557530;1.557620;0
2015-01-01T23:09;1.557570;1.557790;1.557230;1.557580;0
2015-01-01T23:10;1.557580;1.558160;1.557570;1.557900;0
2015-01-01T23:11;1.557890;1.558110;1.557860;1.558110;0
2015-01-01T23:12;1.558160;1.558220;1.557860;1.558170;0
2015-01-01T23:13;1.558190;1.558210;1.557940;1.557980;0
2015-01-01T23:14;1.558000;1.558150;1.557980;1.558130;0
2015-01-01T23:15;1.558130;1.558130;1.557870;1.557900;0
2015-01-01T23:16;1.557890;1.557960;1.557890;1.557950;0
2015-01-01T23:17;1.558060;1.558060;1.557510;1.557730;0
2015-01-01T23:18;1.557720;1.557970;1.557600;1.557750;0
2015-01-01T23:19;1.557770;1.558020;1.557770;1.557930;0
2015-01-01T23:20;1.557930;1.558140;1.557470;1.557880;0
2015-01-01T23:21;1.557870;1.557910;1.557870;1.557890;0
2015-01-01T23:22;1.557860;1.557860;1.557650;1.557650;0
2015-01-01T23:23;1.557690;1.557740;1.557680;1.557730;0
2015-01-01T23:24;1.557740;1.557970;1.557690;1.557740;0
2015-01-01T23:25;1.557730;1.557780;1.556990;1.557160;0
2015-01-01T23:26;1.557170;1.557190;1.556870;1.556870;0
2015-01-01T23:27;1.556870;1.557010;1.556870;1.556900;0
2015-01-01T23:28;1.556900;1.557090;1.556900;1.556950;0
2015-01-01T23:29;1.556940;1.557070;1.556840;1.556870;0
2015-01-01T23:30;1.556880;1.557000;1.556830;1.556870;0
2015-01-01T23:31;1.556870;1.557230;1.556870;1.557130;0
2015-01-01T23:32;1.557140;1.557300;1.557090;1.557220;0
2015-01-01T23:33;1.557220;1.557330;1.557090;1.557330;0
2015-01-01T23:34;1.557330;1.557390;1.557160;1.557390;0
2015-01-01T23:35;1.557390;1.557390;1.557140;1.557310;0
2015-01-01T23:36;1.557330;1.557360;1.557090;1.557270;0
2015-01-01T23:37;1.557330;1.557550;1.557140;1.557240;0
2015-01-01T23:38;1.557230;1.557300;1.557030;1.557050;0
2015-01-01T23:39;1.557060;1.557080;1.557050;1.557060;0
2015-01-01T23:40;1.557060;1.557060;1.557060;1.557060;0
2015-01-01T23:41;1.557070;1.557120;1.557060;1.557110;0
2015-01-01T23:42;1.557110;1.557140;1.557030;1.557090;0
2015-01-01T23:43;1.557090;1.557160;1.557090;1.557150;0
2015-01-01T23:44;1.557120;1.557270;1.557070;1.557250;0
2015-01-01T23:45;1.557230;1.557230;1.557210;1.557230;0
2015-01-01T23:46;1.557270;1.557290;1.557270;1.557270;0
2015-01-01T23:47;1.557290;1.557300;1.557280;1.557280;0
2015-01-01T23:48;1.557330;1.557470;1.557330;1.557390;0
2015-01-01T23:49;1.557370;1.557430;1.557320;1.557370;0
2015-01-01T23:50;1.557390;1.557450;1.557380;1.557400;0
2015-01-01T23:51;1.557390;1.557470;1.557390;1.557470;0
2015-01-01T23:52;1.557490;1.557590;1.557490;1.557590;0
2015-01-01T23:53;1.557620;1.557770;1.557620;1.557690;0
2015-01-01T23:54;1.557690;1.557690;1.557560;1.557580;0
2015-01-01T23:55;1.557600;1.557850;1.557590;1.557770;0
2015-01-01T23:56;1.557750;1.557770;1.557560;1.557770;0
2015-01-01T23:57;1.557730;1.557850;1.557680;1.557840;0
2015-01-01T23:58;1.557870;1.558090;1.557870;1.557990;0
2015-01-01T23:59;1.558000;1.558000;1.557840;1.557870;0
2015-01-02T00:00;1.557830;1.557890;1.557810;1.557810;0
2015-01-02T00:01;1.557800;1.557890;1.557800;1.557820;0
2015-01-02T00:02;1.557820;1.558020;1.557820;1.557990;0
2015-01-02T00:03;1.557990;1.558210;1.557990;1.557990;0
2015-01-02T00:04;1.557990;1.557990;1.557940;1.557940;0
2015-01-02T00:05;1.557940;1.558220;1.557940;1.558220;0
2015-01-02T00:06;1.558220;1.558220;1.557840;1.557880;0
2015-01-02T00:07;1.557940;1.558040;1.557860;1.557920;0
2015-01-02T00:08;1.557860;1.558040;1.557860;1.558040;0
2015-01-02T00:09;1.558010;1.558040;1.558000;1.558030;0
2015-01-02T00:10;1.558010;1.558040;1.557990;1.558040;0
2015-01-02T00:11;1.558040;1.558040;1.558010;1.558040;0
2015-01-02T00:12;1.558030;1.558040;1.557620;1.557670;0
2015-01-02T00:13;1.557590;1.557640;1.557500;1.557510;0
2015-01-02T00:14;1.557510;1.557590;1.557510;1.557590;0
2015-01-02T00:15;1.557590;1.557610;1.557590;1.557590;0
2015-01-02T00:16;1.557590;1.557700;1.557370;1.557590;0
2015-01-02T00:17;1.557580;1.557590;1.557580;1.557590;0
2015-01-02T00:18;1.557590;1.557590;1.557570;1.557590;0
2015-01-02T00:19;1.557570;1.557590;1.557570;1.557590;0
2015-01-02T00:20;1.557590;1.557590;1.557560;1.557590;0
2015-01-02T00:21;1.557580;1.557590;1.557480;1.557480;0
2015-01-02T00:22;1.557480;1.557480;1.557310;1.557470;0
2015-01-02T00:23;1.557470;1.557470;1.557370;1.557430;0
2015-01-02T00:24;1.557430;1.557430;1.557430;1.557430;0
2015-01-02T00:25;1.557400;1.557430;1.557400;1.557430;0
2015-01-02T00:26;1.557430;1.557430;1.557430;1.557430;0
2015-01-02T00:27;1.557430;1.557430;1.557400;1.557430;0
2015-01-02T00:28;1.557430;1.557440;1.557360;1.557430;0
