datetime;open;high;low;close;volume
2025-01-01T22:01;1.251340;1.251380;1.251340;1.251380;0
2025-01-01T22:02;1.251360;1.251360;1.251360;1.251360;0
2025-01-01T22:04;1.251360;1.251360;1.251130;1.251130;0
2025-01-01T22:05;1.251130;1.251140;1.251060;1.251060;0
2025-01-01T22:06;1.251060;1.251060;1.251060;1.251060;0
2025-01-01T22:07;1.251060;1.251060;1.251010;1.251010;0
2025-01-01T22:08;1.251030;1.251030;1.251020;1.251030;0
2025-01-01T22:09;1.251030;1.251070;1.251030;1.251060;0
2025-01-01T22:10;1.251100;1.251110;1.251080;1.251110;0
2025-01-01T22:11;1.251080;1.251080;1.251080;1.251080;0
2025-01-01T22:12;1.251080;1.251100;1.251050;1.251070;0
2025-01-01T22:13;1.251080;1.251090;1.251080;1.251090;0
2025-01-01T22:14;1.251230;1.251310;1.251130;1.251140;0
2025-01-01T22:15;1.251130;1.251200;1.251090;1.251100;0
2025-01-01T22:16;1.251100;1.251120;1.250970;1.250990;0
2025-01-01T22:17;1.250990;1.250990;1.250990;1.250990;0
2025-01-01T22:18;1.250990;1.250990;1.250990;1.250990;0
2025-01-01T22:19;1.250990;1.250990;1.250990;1.250990;0
2025-01-01T22:20;1.250990;1.250990;1.250990;1.250990;0
2025-01-01T22:21;1.250990;1.250990;1.250990;1.250990;0
2025-01-01T22:22;1.251010;1.251090;1.251000;1.251090;0
2025-01-01T22:23;1.251110;1.251140;1.251070;1.251070;0
2025-01-01T22:24;1.251090;1.251100;1.251090;1.251100;0
2025-01-01T22:25;1.251050;1.251110;1.251050;1.251110;0
2025-01-01T22:26;1.251120;1.251140;1.251040;1.251090;0
2025-01-01T22:27;1.251070;1.251090;1.251030;1.251060;0
2025-01-01T22:28;1.251080;1.251090;1.251070;1.251090;0
2025-01-01T22:29;1.251090;1.251120;1.251090;1.251120;0
2025-01-01T22:30;1.251140;1.251200;1.251120;1.251120;0
2025-01-01T22:31;1.251150;1.251500;1.251090;1.251130;0
2025-01-01T22:32;1.251120;1.251190;1.251100;1.251190;0
2025-01-01T22:33;1.251180;1.251190;1.251170;1.251190;0
2025-01-01T22:34;1.251200;1.251200;1.251150;1.251160;0
2025-01-01T22:35;1.251200;1.251250;1.251110;1.251110;0
2025-01-01T22:36;1.251110;1.251200;1.251110;1.251190;0
2025-01-01T22:37;1.251200;1.251210;1.251190;1.251200;0
2025-01-01T22:38;1.251200;1.251230;1.251200;1.251230;0
2025-01-01T22:39;1.251250;1.251250;1.251220;1.251250;0
2025-01-01T22:40;1.251270;1.251290;1.251220;1.251260;0
2025-01-01T22:41;1.251270;1.251300;1.251240;1.251300;0
2025-01-01T22:42;1.251300;1.251360;1.251270;1.251340;0
2025-01-01T22:43;1.251350;1.251390;1.251350;1.251380;0
2025-01-01T22:44;1.251380;1.251420;1.251370;1.251390;0
2025-01-01T22:45;1.251380;1.251420;1.251330;1.251400;0
2025-01-01T22:46;1.251400;1.251420;1.251350;1.251360;0
2025-01-01T22:47;1.251360;1.251400;1.251350;1.251390;0
2025-01-01T22:48;1.251400;1.251410;1.251380;1.251400;0
2025-01-01T22:49;1.251410;1.251430;1.251390;1.251430;0
2025-01-01T22:50;1.251410;1.251440;1.251390;1.251400;0
2025-01-01T22:51;1.251400;1.251440;1.251360;1.251430;0
2025-01-01T22:52;1.251420;1.251430;1.251360;1.251360;0
2025-01-01T22:53;1.251420;1.251430;1.251370;1.251420;0
2025-01-01T22:54;1.251440;1.251450;1.251370;1.251370;0
2025-01-01T22:55;1.251420;1.251460;1.251370;1.251410;0
2025-01-01T22:56;1.251390;1.251460;1.251390;1.251440;0
2025-01-01T22:57;1.251450;1.251470;1.251200;1.251210;0
2025-01-01T22:58;1.251240;1.251250;1.251150;1.251180;0
2025-01-01T22:59;1.251190;1.251270;1.251180;1.251250;0
2025-01-01T23:00;1.251250;1.251250;1.251010;1.251100;0
2025-01-01T23:01;1.251100;1.251100;1.250590;1.250650;0
2025-01-01T23:02;1.250660;1.250870;1.250630;1.250870;0
2025-01-01T23:03;1.250870;1.250970;1.250850;1.250950;0
2025-01-01T23:04;1.250970;1.251160;1.250970;1.251160;0
2025-01-01T23:05;1.251160;1.251360;1.251080;1.251260;0
2025-01-01T23:06;1.251260;1.251260;1.251170;1.251170;0
2025-01-01T23:07;1.251160;1.251220;1.251160;1.251220;0
2025-01-01T23:08;1.251210;1.251290;1.251170;1.251260;0
2025-01-01T23:09;1.251290;1.251310;1.251240;1.251240;0
2025-01-01T23:10;1.251250;1.251310;1.251150;1.251170;0
2025-01-01T23:11;1.251160;1.251280;1.251160;1.251200;0
2025-01-01T23:12;1.251210;1.251320;1.251190;1.251280;0
2025-01-01T23:13;1.251300;1.251300;1.251250;1.251260;0
2025-01-01T23:14;1.251250;1.251350;1.251250;1.251350;0
2025-01-01T23:15;1.251350;1.251360;1.251270;1.251290;0
2025-01-01T23:16;1.251280;1.251380;1.251270;1.251350;0
2025-01-01T23:17;1.251340;1.251360;1.251330;1.251350;0
2025-01-01T23:18;1.251370;1.251380;1.251280;1.251370;0
2025-01-01T23:19;1.251380;1.251440;1.251310;1.251370;0
2025-01-01T23:20;1.251370;1.251370;1.251280;1.251320;0
2025-01-01T23:21;1.251320;1.251330;1.251240;1.251270;0
2025-01-01T23:22;1.251280;1.251450;1.251270;1.251440;0
2025-01-01T23:23;1.251440;1.251450;1.251320;1.251320;0
2025-01-01T23:24;1.251340;1.251380;1.251310;1.251360;0
2025-01-01T23:25;1.251350;1.251370;1.251340;1.251360;0
2025-01-01T23:26;1.251370;1.251460;1.251360;1.251430;0
2025-01-01T23:27;1.251410;1.251430;1.251340;1.251350;0
2025-01-01T23:28;1.251340;1.251380;1.251340;1.251370;0
2025-01-01T23:29;1.251350;1.251460;1.251350;1.251380;0
2025-01-01T23:30;1.251400;1.251460;1.251360;1.251380;0
2025-01-01T23:31;1.251420;1.251440;1.251240;1.251250;0
2025-01-01T23:32;1.251250;1.251260;1.251130;1.251170;0
2025-01-01T23:33;1.251180;1.251180;1.251050;1.251140;0
2025-01-01T23:34;1.251150;1.251190;1.251140;1.251170;0
2025-01-01T23:35;1.251180;1.251250;1.251140;1.251220;0
2025-01-01T23:36;1.251220;1.251220;1.251110;1.251150;0
2025-01-01T23:37;1.251140;1.251150;1.251120;1.251130;0
2025-01-01T23:38;1.251130;1.251130;1.251040;1.251060;0
2025-01-01T23:39;1.251050;1.251250;1.251050;1.251240;0
2025-01-01T23:40;1.251250;1.251250;1.251170;1.251170;0
2025-01-01T23:41;1.251220;1.251260;1.251220;1.251240;0
2025-01-01T23:42;1.251240;1.251240;1.251160;1.251170;0
2025-01-01T23:43;1.251170;1.251250;1.251150;1.251250;0
2025-01-01T23:44;1.251260;1.251330;1.251250;1.251300;0
2025-01-01T23:45;1.251280;1.251350;1.251280;1.251340;0
2025-01-01T23:46;1.251350;1.251350;1.251340;1.251350;0
2025-01-01T23:47;1.251350;1.251360;1.251330;1.251340;0
2025-01-01T23:48;1.251350;1.251470;1.251330;1.251470;0
2025-01-01T23:49;1.251470;1.251480;1.251380;1.251440;0
2025-01-01T23:50;1.251460;1.251480;1.251340;1.251380;0
2025-01-01T23:51;1.251430;1.251440;1.251290;1.251320;0
2025-01-01T23:52;1.251320;1.251480;1.251310;1.251440;0
2025-01-01T23:53;1.251440;1.251470;1.251430;1.251440;0
2025-01-01T23:54;1.251450;1.251450;1.251270;1.251350;0
2025-01-01T23:55;1.251350;1.251610;1.251320;1.251610;0
2025-01-01T23:56;1.251610;1.251740;1.251600;1.251700;0
2025-01-01T23:57;1.251710;1.251810;1.251640;1.251740;0
2025-01-01T23:58;1.251740;1.251860;1.251730;1.251830;0
