event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
EZ_ECB_MPD_2019-01-24;Monetary policy decision (rates);EZ;Europe/Berlin;2019-01-24T13:45;European Central Bank;2019-01;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190124~5c00d09d5d.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-01-24;ECB press conference;EZ;Europe/Berlin;2019-01-24T14:30;European Central Bank;2019-01;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190124~cd3821f8f5.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-03-07;Monetary policy decision (rates);EZ;Europe/Berlin;2019-03-07T13:45;European Central Bank;2019-03;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190307~7d8a9d2665.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-03-07;ECB press conference;EZ;Europe/Berlin;2019-03-07T14:30;European Central Bank;2019-03;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190307~e6c8c79b28.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-04-10;Monetary policy decision (rates);EZ;Europe/Berlin;2019-04-10T13:45;European Central Bank;2019-04;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190410~3df2ed8a4c.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-04-10;ECB press conference;EZ;Europe/Berlin;2019-04-10T14:30;European Central Bank;2019-04;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190410~ee5b648b19.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-06-06;Monetary policy decision (rates);EZ;Europe/Vilnius;2019-06-06T13:45;European Central Bank;2019-06;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190606.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-06-06;ECB press conference;EZ;Europe/Vilnius;2019-06-06T14:30;European Central Bank;2019-06;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190606~32b6221806.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-07-25;Monetary policy decision (rates);EZ;Europe/Berlin;2019-07-25T13:45;European Central Bank;2019-07;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190725~52d3766c9e.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-07-25;ECB press conference;EZ;Europe/Berlin;2019-07-25T14:30;European Central Bank;2019-07;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190725~6a43065fa8.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-09-12;Monetary policy decision (rates);EZ;Europe/Berlin;2019-09-12T13:45;European Central Bank;2019-09;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp190912~08de50b4d2.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-09-12;ECB press conference;EZ;Europe/Berlin;2019-09-12T14:30;European Central Bank;2019-09;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is190912~658eb51d68.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-10-24;Monetary policy decision (rates);EZ;Europe/Berlin;2019-10-24T13:45;European Central Bank;2019-10;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp191024~438769bd4f.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-10-24;ECB press conference;EZ;Europe/Berlin;2019-10-24T14:30;European Central Bank;2019-10;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is191024~78a5550bc1.en.html;2025-09-11T12:16Z
EZ_ECB_MPD_2019-12-12;Monetary policy decision (rates);EZ;Europe/Berlin;2019-12-12T13:45;European Central Bank;2019-12;high;;https://www.ecb.europa.eu/press/pr/date/2019/html/ecb.mp191212.en.html;2025-09-11T12:16Z
EZ_ECB_PRESS_CONF_2019-12-12;ECB press conference;EZ;Europe/Berlin;2019-12-12T14:30;European Central Bank;2019-12;high;;https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2019/html/ecb.is191212~c8a62ae3c7.en.html;2025-09-11T12:16Z
