20250601 170000;1.346250;1.346250;1.346110;1.346250;0
20250601 170100;1.346140;1.346230;1.346140;1.346230;0
20250601 170200;1.346140;1.346230;1.346130;1.346130;0
20250601 170600;1.346140;1.346230;1.346140;1.346230;0
20250601 170700;1.346140;1.346140;1.346140;1.346140;0
20250601 171000;1.346150;1.346150;1.346140;1.346140;0
20250601 171100;1.346230;1.346240;1.346200;1.346240;0
20250601 171200;1.346200;1.346240;1.346200;1.346230;0
20250601 171300;1.346210;1.346240;1.346210;1.346210;0
20250601 171400;1.346230;1.346240;1.346210;1.346210;0
20250601 171500;1.346240;1.346240;1.346220;1.346220;0
20250601 171600;1.346240;1.346240;1.346190;1.346210;0
20250601 171700;1.346190;1.346210;1.346160;1.346160;0
20250601 171800;1.346140;1.346140;1.346140;1.346140;0
20250601 171900;1.346180;1.346220;1.346180;1.346220;0
20250601 172000;1.346190;1.346210;1.345780;1.345780;0
20250601 172100;1.345780;1.345780;1.345650;1.345650;0
20250601 172200;1.346030;1.346030;1.346030;1.346030;0
20250601 172300;1.345650;1.345650;1.345420;1.345600;0
20250601 172400;1.345420;1.345610;1.345420;1.345420;0
20250601 172500;1.345610;1.346030;1.345420;1.345770;0
20250601 172600;1.345760;1.345770;1.345640;1.345640;0
20250601 172700;1.345630;1.345630;1.345540;1.345540;0
20250601 172800;1.345440;1.345440;1.345440;1.345440;0
20250601 172900;1.345440;1.345440;1.345440;1.345440;0
20250601 173000;1.345470;1.345470;1.345470;1.345470;0
20250601 173100;1.345360;1.345610;1.345360;1.345610;0
20250601 173200;1.345480;1.345530;1.345480;1.345520;0
20250601 173300;1.345600;1.345600;1.345600;1.345600;0
20250601 173400;1.345320;1.345320;1.345320;1.345320;0
20250601 173500;1.345490;1.345490;1.345470;1.345470;0
20250601 173600;1.345190;1.345340;1.345190;1.345340;0
20250601 173700;1.345340;1.345340;1.345330;1.345340;0
20250601 173800;1.345340;1.345460;1.345330;1.345450;0
20250601 173900;1.345470;1.345480;1.345470;1.345480;0
20250601 174000;1.345470;1.345470;1.345470;1.345470;0
20250601 174100;1.345480;1.345480;1.345470;1.345470;0
20250601 174200;1.345470;1.345470;1.345470;1.345470;0
20250601 174300;1.345450;1.345470;1.345450;1.345450;0
20250601 174400;1.345470;1.345470;1.345460;1.345460;0
20250601 174500;1.345450;1.345470;1.345440;1.345440;0
20250601 174600;1.345440;1.345450;1.345440;1.345440;0
20250601 174700;1.345450;1.345450;1.345440;1.345450;0
20250601 174800;1.345440;1.345440;1.345440;1.345440;0
20250601 174900;1.345450;1.345470;1.345450;1.345470;0
20250601 175000;1.345450;1.345470;1.345330;1.345330;0
20250601 175100;1.345270;1.345270;1.345250;1.345250;0
20250601 175200;1.345270;1.345380;1.345240;1.345380;0
20250601 175300;1.345220;1.345340;1.345220;1.345340;0
20250601 175400;1.345180;1.345180;1.345180;1.345180;0
20250601 180000;1.345190;1.345500;1.345140;1.345360;0
20250601 180100;1.345380;1.345770;1.345350;1.345680;0
20250601 180200;1.345700;1.345720;1.345680;1.345680;0
20250601 180300;1.345680;1.345890;1.345680;1.345880;0
20250601 180400;1.345850;1.345870;1.345770;1.345780;0
20250601 180500;1.345780;1.345870;1.345670;1.345870;0
20250601 180600;1.345870;1.345870;1.345830;1.345860;0
20250601 180700;1.345870;1.346060;1.345870;1.346060;0
20250601 180800;1.346060;1.346060;1.345890;1.345890;0
20250601 180900;1.345900;1.346070;1.345900;1.346060;0
20250601 181000;1.346060;1.346250;1.346060;1.346230;0
20250601 181100;1.346230;1.346260;1.346040;1.346130;0
20250601 181200;1.346150;1.346230;1.346040;1.346200;0
20250601 181300;1.346210;1.346220;1.346050;1.346140;0
20250601 181400;1.346140;1.346360;1.346120;1.346280;0
20250601 181500;1.346290;1.346390;1.346150;1.346200;0
20250601 181600;1.346210;1.346230;1.346090;1.346090;0
20250601 181700;1.346100;1.346210;1.345970;1.346000;0
20250601 181800;1.346000;1.346210;1.346000;1.346210;0
20250601 181900;1.346200;1.346230;1.346090;1.346210;0
20250601 182000;1.346230;1.346280;1.346060;1.346090;0
20250601 182100;1.346100;1.346130;1.346030;1.346070;0
20250601 182200;1.346070;1.346070;1.345980;1.346000;0
20250601 182300;1.345980;1.346010;1.345900;1.345900;0
20250601 182400;1.345900;1.345930;1.345860;1.345880;0
20250601 182500;1.345880;1.345880;1.345730;1.345800;0
20250601 182600;1.345790;1.345910;1.345700;1.345900;0
20250601 182700;1.345880;1.345900;1.345680;1.345750;0
20250601 182800;1.345740;1.345860;1.345740;1.345760;0
20250601 182900;1.345760;1.345800;1.345680;1.345780;0
20250601 183000;1.345800;1.345820;1.345580;1.345710;0
20250601 183100;1.345710;1.345730;1.345680;1.345690;0
20250601 183200;1.345770;1.345810;1.345670;1.345700;0
20250601 183300;1.345680;1.345690;1.345620;1.345650;0
20250601 183400;1.345670;1.345690;1.345600;1.345600;0
20250601 183500;1.345610;1.345760;1.345590;1.345740;0
20250601 183600;1.345740;1.345900;1.345740;1.345890;0
20250601 183700;1.345900;1.345900;1.345800;1.345840;0
20250601 183800;1.345840;1.345850;1.345730;1.345790;0
20250601 183900;1.345750;1.345760;1.345670;1.345700;0
20250601 184000;1.345700;1.345780;1.345690;1.345730;0
20250601 184100;1.345730;1.345750;1.345710;1.345720;0
20250601 184200;1.345750;1.345750;1.345500;1.345520;0
20250601 184300;1.345530;1.345610;1.345510;1.345510;0
20250601 184400;1.345520;1.345690;1.345470;1.345690;0
20250601 184500;1.345680;1.345790;1.345670;1.345790;0
20250601 184600;1.345780;1.346000;1.345770;1.346000;0
20250601 184700;1.346010;1.346080;1.345970;1.346010;0
20250601 184800;1.346010;1.346180;1.346010;1.346160;0
20250601 184900;1.346160;1.346170;1.346080;1.346080;0
20250601 185000;1.346100;1.346210;1.346040;1.346090;0
20250601 185100;1.346100;1.346280;1.346090;1.346210;0
20250601 185200;1.346260;1.346400;1.346230;1.346320;0
20250601 185300;1.346320;1.346490;1.346310;1.346490;0
20250601 185400;1.346480;1.346510;1.346420;1.346500;0
20250601 185500;1.346480;1.346510;1.346430;1.346510;0
20250601 185600;1.346510;1.346540;1.346450;1.346510;0
20250601 185700;1.346500;1.346530;1.346450;1.346510;0
20250601 185800;1.346520;1.346550;1.346500;1.346550;0
20250601 185900;1.346580;1.346580;1.346380;1.346420;0
20250601 190000;1.346420;1.346470;1.346300;1.346310;0
20250601 190100;1.346290;1.346440;1.346290;1.346420;0
20250601 190200;1.346420;1.346690;1.346390;1.346630;0
20250601 190300;1.346610;1.346690;1.346610;1.346650;0
20250601 190400;1.346660;1.346690;1.346590;1.346690;0
20250601 190500;1.346660;1.346710;1.346590;1.346710;0
20250601 190600;1.346730;1.346840;1.346680;1.346680;0
