event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_RETAIL_SALES_ADV_2015-01-14;Retail Sales (Advance);US;America/New_York;2015-01-14T08:30;U.S. Census Bureau;2014-12;high;;https://www2.census.gov/marts/adv1412.pdf;2025-09-09T18:53Z
US_CPI_2015-01-16;CPI;US;America/New_York;2015-01-16T08:30;Bureau of Labor Statistics;2014-12;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-02-02;PCE;US;America/New_York;2015-02-02T08:30;Bureau of Economic Analysis;2014-12;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-december-2014;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-02-12;Retail Sales (Advance);US;America/New_York;2015-02-12T08:30;U.S. Census Bureau;2015-01;high;;https://www2.census.gov/marts/adv1501.pdf;2025-09-09T18:53Z
US_CPI_2015-02-26;CPI;US;America/New_York;2015-02-26T08:30;Bureau of Labor Statistics;2015-01;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-03-02;PCE;US;America/New_York;2015-03-02T08:30;Bureau of Economic Analysis;2015-01;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-january-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-03-12;Retail Sales (Advance);US;America/New_York;2015-03-12T08:30;U.S. Census Bureau;2015-02;high;;https://www2.census.gov/marts/adv1502.pdf;2025-09-09T18:53Z
US_CPI_2015-03-24;CPI;US;America/New_York;2015-03-24T08:30;Bureau of Labor Statistics;2015-02;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-03-30;PCE;US;America/New_York;2015-03-30T08:30;Bureau of Economic Analysis;2015-02;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-february-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-04-14;Retail Sales (Advance);US;America/New_York;2015-04-14T08:30;U.S. Census Bureau;2015-03;high;;https://www2.census.gov/marts/adv1503.pdf;2025-09-09T18:53Z
US_CPI_2015-04-17;CPI;US;America/New_York;2015-04-17T08:30;Bureau of Labor Statistics;2015-03;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-04-30;PCE;US;America/New_York;2015-04-30T08:30;Bureau of Economic Analysis;2015-03;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-march-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-05-13;Retail Sales (Advance);US;America/New_York;2015-05-13T08:30;U.S. Census Bureau;2015-04;high;;https://www2.census.gov/marts/adv1504.pdf;2025-09-09T18:53Z
US_CPI_2015-05-22;CPI;US;America/New_York;2015-05-22T08:30;Bureau of Labor Statistics;2015-04;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-06-01;PCE;US;America/New_York;2015-06-01T08:30;Bureau of Economic Analysis;2015-04;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-april-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-06-11;Retail Sales (Advance);US;America/New_York;2015-06-11T08:30;U.S. Census Bureau;2015-05;high;;https://www2.census.gov/marts/adv1505.pdf;2025-09-09T18:53Z
US_CPI_2015-06-18;CPI;US;America/New_York;2015-06-18T08:30;Bureau of Labor Statistics;2015-05;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-06-25;PCE;US;America/New_York;2015-06-25T08:30;Bureau of Economic Analysis;2015-05;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-may-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-07-14;Retail Sales (Advance);US;America/New_York;2015-07-14T08:30;U.S. Census Bureau;2015-06;high;;https://www2.census.gov/marts/adv1506.pdf;2025-09-09T18:53Z
US_CPI_2015-07-17;CPI;US;America/New_York;2015-07-17T08:30;Bureau of Labor Statistics;2015-06;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-08-03;PCE;US;America/New_York;2015-08-03T08:30;Bureau of Economic Analysis;2015-06;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-june-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-08-13;Retail Sales (Advance);US;America/New_York;2015-08-13T08:30;U.S. Census Bureau;2015-07;high;;https://www2.census.gov/marts/adv1507.pdf;2025-09-09T18:53Z
US_CPI_2015-08-19;CPI;US;America/New_York;2015-08-19T08:30;Bureau of Labor Statistics;2015-07;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-08-28;PCE;US;America/New_York;2015-08-28T08:30;Bureau of Economic Analysis;2015-07;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-july-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-09-15;Retail Sales (Advance);US;America/New_York;2015-09-15T08:30;U.S. Census Bureau;2015-08;high;;https://www2.census.gov/marts/adv1508.pdf;2025-09-09T18:53Z
US_CPI_2015-09-16;CPI;US;America/New_York;2015-09-16T08:30;Bureau of Labor Statistics;2015-08;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-09-28;PCE;US;America/New_York;2015-09-28T08:30;Bureau of Economic Analysis;2015-08;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-august-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-10-14;Retail Sales (Advance);US;America/New_York;2015-10-14T08:30;U.S. Census Bureau;2015-09;high;;https://www2.census.gov/marts/adv1509.pdf;2025-09-09T18:53Z
US_CPI_2015-10-15;CPI;US;America/New_York;2015-10-15T08:30;Bureau of Labor Statistics;2015-09;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-10-30;PCE;US;America/New_York;2015-10-30T08:30;Bureau of Economic Analysis;2015-09;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-september-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-11-13;Retail Sales (Advance);US;America/New_York;2015-11-13T08:30;U.S. Census Bureau;2015-10;high;;https://www2.census.gov/marts/adv1510.pdf;2025-09-09T18:53Z
US_CPI_2015-11-17;CPI;US;America/New_York;2015-11-17T08:30;Bureau of Labor Statistics;2015-10;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-11-25;PCE;US;America/New_York;2015-11-25T08:30;Bureau of Economic Analysis;2015-10;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-october-2015;2025-09-09T18:53Z
US_RETAIL_SALES_ADV_2015-12-11;Retail Sales (Advance);US;America/New_York;2015-12-11T08:30;U.S. Census Bureau;2015-11;high;;https://www2.census.gov/marts/adv1511.pdf;2025-09-09T18:53Z
US_CPI_2015-12-15;CPI;US;America/New_York;2015-12-15T08:30;Bureau of Labor Statistics;2015-11;high;;https://www.bls.gov/schedule/archives/all_nr_2015.htm;2025-09-09T18:53Z
US_PCE_2015-12-23;PCE;US;America/New_York;2015-12-23T08:30;Bureau of Economic Analysis;2015-11;high;;https://www.bea.gov/news/2015/personal-income-and-outlays-november-2015;2025-09-09T18:53Z
