event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_CPI_2023-01-12;Consumer Price Index (CPI);US;America/New_York;2023-01-12T08:30;U.S. Bureau of Labor Statistics;2023-01;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-01-18;Retail Sales (Advance);US;America/New_York;2023-01-18T08:30;U.S. Census Bureau;2023-01;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-01-27;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-01-27T08:30;U.S. Bureau of Economic Analysis;2023-01;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-02-14;Consumer Price Index (CPI);US;America/New_York;2023-02-14T08:30;U.S. Bureau of Labor Statistics;2023-02;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-02-15;Retail Sales (Advance);US;America/New_York;2023-02-15T08:30;U.S. Census Bureau;2023-02;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-02-24;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-02-24T08:30;U.S. Bureau of Economic Analysis;2023-02;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-03-14;Consumer Price Index (CPI);US;America/New_York;2023-03-14T08:30;U.S. Bureau of Labor Statistics;2023-03;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-03-15;Retail Sales (Advance);US;America/New_York;2023-03-15T08:30;U.S. Census Bureau;2023-03;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-03-31;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-03-31T08:30;U.S. Bureau of Economic Analysis;2023-03;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-04-12;Consumer Price Index (CPI);US;America/New_York;2023-04-12T08:30;U.S. Bureau of Labor Statistics;2023-04;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-04-14;Retail Sales (Advance);US;America/New_York;2023-04-14T08:30;U.S. Census Bureau;2023-04;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-04-28;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-04-28T08:30;U.S. Bureau of Economic Analysis;2023-04;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-05-10;Consumer Price Index (CPI);US;America/New_York;2023-05-10T08:30;U.S. Bureau of Labor Statistics;2023-05;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-05-16;Retail Sales (Advance);US;America/New_York;2023-05-16T08:30;U.S. Census Bureau;2023-05;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-05-26;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-05-26T08:30;U.S. Bureau of Economic Analysis;2023-05;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-06-13;Consumer Price Index (CPI);US;America/New_York;2023-06-13T08:30;U.S. Bureau of Labor Statistics;2023-06;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-06-15;Retail Sales (Advance);US;America/New_York;2023-06-15T08:30;U.S. Census Bureau;2023-06;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-06-30;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-06-30T08:30;U.S. Bureau of Economic Analysis;2023-06;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-07-12;Consumer Price Index (CPI);US;America/New_York;2023-07-12T08:30;U.S. Bureau of Labor Statistics;2023-07;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-07-18;Retail Sales (Advance);US;America/New_York;2023-07-18T08:30;U.S. Census Bureau;2023-07;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-07-28;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-07-28T08:30;U.S. Bureau of Economic Analysis;2023-07;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-08-10;Consumer Price Index (CPI);US;America/New_York;2023-08-10T08:30;U.S. Bureau of Labor Statistics;2023-08;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-08-15;Retail Sales (Advance);US;America/New_York;2023-08-15T08:30;U.S. Census Bureau;2023-08;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-08-31;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-08-31T08:30;U.S. Bureau of Economic Analysis;2023-08;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-09-13;Consumer Price Index (CPI);US;America/New_York;2023-09-13T08:30;U.S. Bureau of Labor Statistics;2023-09;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-09-14;Retail Sales (Advance);US;America/New_York;2023-09-14T08:30;U.S. Census Bureau;2023-09;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-09-29;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-09-29T08:30;U.S. Bureau of Economic Analysis;2023-09;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-10-12;Consumer Price Index (CPI);US;America/New_York;2023-10-12T08:30;U.S. Bureau of Labor Statistics;2023-10;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-10-17;Retail Sales (Advance);US;America/New_York;2023-10-17T08:30;U.S. Census Bureau;2023-10;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-10-27;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-10-27T08:30;U.S. Bureau of Economic Analysis;2023-10;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-11-14;Consumer Price Index (CPI);US;America/New_York;2023-11-14T08:30;U.S. Bureau of Labor Statistics;2023-11;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-11-15;Retail Sales (Advance);US;America/New_York;2023-11-15T08:30;U.S. Census Bureau;2023-11;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-11-30;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-11-30T08:30;U.S. Bureau of Economic Analysis;2023-11;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
US_CPI_2023-12-12;Consumer Price Index (CPI);US;America/New_York;2023-12-12T08:30;U.S. Bureau of Labor Statistics;2023-12;high;;https://www.bls.gov/schedule/2023/home.htm;2025-09-10T16:54Z
US_RETAIL_SALES_ADVANCE_2023-12-14;Retail Sales (Advance);US;America/New_York;2023-12-14T08:30;U.S. Census Bureau;2023-12;high;;https://www.census.gov/economic-indicators/calendar-listview-2023.html;2025-09-10T16:54Z
US_PCE_2023-12-22;Personal Consumption Expenditures (PCE) Price Index;US;America/New_York;2023-12-22T08:30;U.S. Bureau of Economic Analysis;2023-12;high;;https://apps.bea.gov/scb/2022/12-december/pdf/1222-news-releases-2023.pdf;2025-09-10T16:54Z
