event_id;event;country;source_tz;local_dt;source;period_label;impact;notes;source_url;retrieved_at_utc
US_ISM_MFG_PMI_2001-01-02;ISM Manufacturing PMI;US;America/New_York;2001-01-02T10:00;Institute for Supply Management (ISM);2001-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-01-04;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-01-04T10:00;Institute for Supply Management (ISM);2001-01;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-01-12;Producer Price Indexes (PPI);US;America/New_York;2001-01-12T08:30;BLS;2000-12;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-01-31_ADVANCE;Gross Domestic Product (GDP) — Advance Estimate;US;America/New_York;2001-01-31T08:30;BEA;2000-Q4;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp400a.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-02-01;ISM Manufacturing PMI;US;America/New_York;2001-02-01T10:00;Institute for Supply Management (ISM);2001-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-02-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-02-05T10:00;Institute for Supply Management (ISM);2001-02;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-02-16;Producer Price Indexes (PPI);US;America/New_York;2001-02-16T08:30;BLS;2001-01;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-02-28_PRELIMINARY;Gross Domestic Product (GDP) — Preliminary Estimate;US;America/New_York;2001-02-28T08:30;BEA;2000-Q4;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp400p.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-03-01;ISM Manufacturing PMI;US;America/New_York;2001-03-01T10:00;Institute for Supply Management (ISM);2001-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-03-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-03-05T10:00;Institute for Supply Management (ISM);2001-03;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-03-16;Producer Price Indexes (PPI);US;America/New_York;2001-03-16T08:30;BLS;2001-02;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-03-29_FINAL;Gross Domestic Product (GDP) — Final Estimate;US;America/New_York;2001-03-29T08:30;BEA;2000-Q4;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp400f.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-04-02;ISM Manufacturing PMI;US;America/New_York;2001-04-02T10:00;Institute for Supply Management (ISM);2001-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-04-04;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-04-04T10:00;Institute for Supply Management (ISM);2001-04;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-04-12;Producer Price Indexes (PPI);US;America/New_York;2001-04-12T08:30;BLS;2001-03;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-04-27_ADVANCE;Gross Domestic Product (GDP) — Advance Estimate;US;America/New_York;2001-04-27T08:30;BEA;2001-Q1;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp101a.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-05-01;ISM Manufacturing PMI;US;America/New_York;2001-05-01T10:00;Institute for Supply Management (ISM);2001-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-05-03;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-05-03T10:00;Institute for Supply Management (ISM);2001-05;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-05-11;Producer Price Indexes (PPI);US;America/New_York;2001-05-11T08:30;BLS;2001-04;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-05-25_PRELIMINARY;Gross Domestic Product (GDP) — Preliminary Estimate;US;America/New_York;2001-05-25T08:30;BEA;2001-Q1;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp101p.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-06-01;ISM Manufacturing PMI;US;America/New_York;2001-06-01T10:00;Institute for Supply Management (ISM);2001-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-06-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-06-05T10:00;Institute for Supply Management (ISM);2001-06;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-06-14;Producer Price Indexes (PPI);US;America/New_York;2001-06-14T08:30;BLS;2001-05;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-06-29_FINAL;Gross Domestic Product (GDP) — Final Estimate;US;America/New_York;2001-06-29T08:30;BEA;2001-Q1;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp101f.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-07-02;ISM Manufacturing PMI;US;America/New_York;2001-07-02T10:00;Institute for Supply Management (ISM);2001-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-07-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-07-05T10:00;Institute for Supply Management (ISM);2001-07;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-07-13;Producer Price Indexes (PPI);US;America/New_York;2001-07-13T08:30;BLS;2001-06;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-07-27_ADVANCE;Gross Domestic Product (GDP) — Advance Estimate;US;America/New_York;2001-07-27T08:30;BEA;2001-Q2;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp201a.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-08-01;ISM Manufacturing PMI;US;America/New_York;2001-08-01T10:00;Institute for Supply Management (ISM);2001-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-08-03;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-08-03T10:00;Institute for Supply Management (ISM);2001-08;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-08-10;Producer Price Indexes (PPI);US;America/New_York;2001-08-10T08:30;BLS;2001-07;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-08-29_PRELIMINARY;Gross Domestic Product (GDP) — Preliminary Estimate;US;America/New_York;2001-08-29T08:30;BEA;2001-Q2;high;;https://www.bea.gov/sites/default/files/2019-04/gdp201p.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-09-04;ISM Manufacturing PMI;US;America/New_York;2001-09-04T10:00;Institute for Supply Management (ISM);2001-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-09-06;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-09-06T10:00;Institute for Supply Management (ISM);2001-09;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-09-14;Producer Price Indexes (PPI);US;America/New_York;2001-09-14T08:30;BLS;2001-08;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-09-28_FINAL;Gross Domestic Product (GDP) — Final Estimate;US;America/New_York;2001-09-28T08:30;BEA;2001-Q2;high;;https://www.bea.gov/news/2001/gross-domestic-product-second-quarter-2001-final-estimate;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-10-01;ISM Manufacturing PMI;US;America/New_York;2001-10-01T10:00;Institute for Supply Management (ISM);2001-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-10-03;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-10-03T10:00;Institute for Supply Management (ISM);2001-10;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-10-12;Producer Price Indexes (PPI);US;America/New_York;2001-10-12T08:30;BLS;2001-09;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-10-31_ADVANCE;Gross Domestic Product (GDP) — Advance Estimate;US;America/New_York;2001-10-31T08:30;BEA;2001-Q3;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp301a.pdf;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-11-01;ISM Manufacturing PMI;US;America/New_York;2001-11-01T10:00;Institute for Supply Management (ISM);2001-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-11-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-11-05T10:00;Institute for Supply Management (ISM);2001-11;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-11-09;Producer Price Indexes (PPI);US;America/New_York;2001-11-09T08:30;BLS;2001-10;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-11-30_PRELIMINARY;Gross Domestic Product (GDP) — Preliminary Estimate;US;America/New_York;2001-11-30T08:30;BEA;2001-Q3;high;;https://www.bea.gov/news/2001/gross-domestic-product-and-corporate-profits-third-quarter-2001-preliminary-estimate;2025-09-07T22:14+00:00
US_ISM_MFG_PMI_2001-12-03;ISM Manufacturing PMI;US;America/New_York;2001-12-03T10:00;Institute for Supply Management (ISM);2001-12;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_ISM_SRV_PMI_2001-12-05;ISM Services PMI (Non-Manufacturing);US;America/New_York;2001-12-05T10:00;Institute for Supply Management (ISM);2001-12;high;;https://www.ismworld.org/supply-management-news-and-reports/reports/rob-report-calendar/;2025-09-07T22:14+00:00
US_BLS_PPI_2001-12-13;Producer Price Indexes (PPI);US;America/New_York;2001-12-13T08:30;BLS;2001-11;high;;https://www.bls.gov/schedule/2001/home.htm;2025-09-07T22:14+00:00
US_BEA_GDP_2001-12-21_FINAL;Gross Domestic Product (GDP) — Final Estimate;US;America/New_York;2001-12-21T08:30;BEA;2001-Q3;high;;https://www.bea.gov/sites/default/files/newsreleases/national/gdp/2001/pdf/gdp301f.pdf;2025-09-07T22:14+00:00
